t_s,roll_deg,roll_erpm,cmd_roll_A,pitch_deg,pitch_erpm,cmd_pitch_A,imu2_roll_deg,imu2_pitch_deg,roll_volt,pitch_volt,dt_ms
31.380,1.9995,-1,-0.3970,5.2601,0,-0.5260,0.0000,0.0000,17.10,17.10,20.09
31.400,1.9995,0,-0.3993,5.2601,1,-0.5260,0.0000,0.0000,17.10,17.10,20.06
31.420,1.9463,0,-0.3893,5.3837,0,-0.5389,0.0000,0.0000,17.10,17.10,20.09
31.440,1.9463,0,-0.3893,5.3837,1,-0.5384,0.0000,0.0000,17.10,17.10,20.08
31.460,1.8965,0,-0.3793,5.4702,2,-0.5476,0.0000,0.0000,17.10,17.10,20.09
31.480,1.8965,0,-0.3793,5.4702,0,-0.5482,0.0000,0.0000,17.20,17.00,20.09
31.500,1.8965,0,-0.3793,5.4702,1,-0.5470,0.0000,0.0000,17.10,17.10,20.07
31.520,1.8866,0,-0.3773,5.5018,0,-0.5507,0.0000,0.0000,17.20,17.10,20.08
31.540,1.8866,0,-0.3773,5.5018,0,-0.5502,0.0000,0.0000,17.10,17.10,20.07
31.560,1.9168,0,-0.3834,5.4644,2,-0.5464,0.0000,0.0000,17.10,17.10,20.08
31.580,1.9168,0,-0.3834,5.4644,1,-0.5476,0.0000,0.0000,17.10,17.10,20.09
31.600,1.9168,0,-0.3834,5.4644,3,-0.5470,0.0000,0.0000,17.10,17.10,20.06
31.620,1.9754,0,-0.3951,5.4077,1,-0.5425,0.0000,0.0000,17.10,17.10,20.07
31.640,1.9754,0,-0.3951,5.4077,1,-0.5413,0.0000,0.0000,17.10,17.10,20.06
31.660,2.0395,0,-0.4079,5.3530,0,-0.5359,0.0000,0.0000,17.10,17.10,20.09
31.680,2.0395,0,-0.4079,5.3530,1,-0.5353,0.0000,0.0000,17.10,17.10,20.09
31.700,2.0395,0,-0.4079,5.3530,-1,-0.5359,0.0000,0.0000,17.10,17.10,20.06
31.720,2.0724,0,-0.4145,5.3191,0,-0.5313,0.0000,0.0000,17.10,17.10,20.07
31.740,2.0724,0,-0.4145,5.3191,1,-0.5319,0.0000,0.0000,17.10,17.10,20.07
31.760,2.0747,0,-0.4149,5.3350,0,-0.5341,0.0000,0.0000,17.10,17.10,20.07
31.780,2.0747,0,-0.4149,5.3350,0,-0.5335,0.0000,0.0000,17.10,17.10,20.07
31.800,2.0747,0,-0.4149,5.3350,0,-0.5335,0.0000,0.0000,17.10,17.20,20.07
31.820,2.0502,0,-0.4100,5.3863,-1,-0.5386,0.0000,0.0000,17.10,17.10,20.09
31.840,2.0502,0,-0.4100,5.3863,0,-0.5381,0.0000,0.0000,17.20,17.20,20.08
31.860,2.0079,0,-0.4016,5.5201,0,-0.5520,0.0000,0.0000,17.10,17.10,20.09
31.880,2.0079,0,-0.4016,5.5201,3,-0.5520,0.0000,0.0000,17.10,17.10,20.08
31.900,2.0079,0,-0.4016,5.5201,4,-0.5537,0.0000,0.0000,17.10,17.10,20.07
31.920,1.9834,0,-0.3967,5.7008,0,-0.5724,0.0000,0.0000,17.10,17.10,20.08
31.940,1.9834,0,-0.3967,5.7008,6,-0.5701,0.0000,0.0000,17.10,17.10,20.07
31.960,1.9746,0,-0.3949,5.9009,0,-0.5935,0.0000,0.0000,17.10,17.10,20.07
31.980,1.9746,0,-0.3949,5.9009,1,-0.5901,0.0000,0.0000,17.10,17.10,20.09
32.000,1.9746,0,-0.3949,5.9009,5,-0.5907,0.0000,0.0000,17.10,17.10,20.08
32.020,1.9644,0,-0.3929,6.0717,5,-0.6100,0.0000,0.0000,17.10,17.10,20.09
32.040,1.9644,0,-0.3929,6.0717,0,-0.6100,0.0000,0.0000,17.10,17.10,20.08
32.060,1.9279,0,-0.3856,6.1943,9,-0.6194,0.0000,0.0000,17.10,17.10,20.09
32.080,1.9279,0,-0.3856,6.1943,13,-0.6246,0.0000,0.0000,17.10,17.10,20.10
32.100,1.9279,0,-0.3856,6.1943,4,-0.6269,0.0000,0.0000,17.10,17.10,20.07
32.120,1.8582,0,-0.3716,6.2675,1,-0.6290,0.0000,0.0000,17.10,17.10,20.08
32.140,1.8582,0,-0.3716,6.2675,13,-0.6273,0.0000,0.0000,17.10,17.10,20.07
32.160,1.7822,-18,-0.3564,6.2869,17,-0.6361,0.0000,0.0000,17.10,17.10,20.09
32.180,1.7822,-18,-0.3461,6.2869,4,-0.6384,0.0000,0.0000,17.10,17.10,20.13
32.200,1.7822,-29,-0.3461,6.2869,4,-0.6310,0.0000,0.0000,17.10,17.10,20.08
32.220,1.7684,-3,-0.3371,6.2675,1,-0.6290,0.0000,0.0000,17.10,17.10,20.08
32.240,1.7684,13,-0.3520,6.2675,1,-0.6273,0.0000,0.0000,17.10,17.10,20.09
32.260,1.8661,16,-0.3807,6.2294,0,-0.6235,0.0000,0.0000,17.10,17.10,20.08
32.280,1.8661,14,-0.3824,6.2294,1,-0.6229,0.0000,0.0000,17.10,17.10,20.07
32.300,1.8661,0,-0.3812,6.2294,0,-0.6235,0.0000,0.0000,17.10,17.10,20.08
32.320,2.0142,0,-0.4028,6.2109,1,-0.6211,0.0000,0.0000,17.10,17.10,20.07
32.340,2.0142,0,-0.4028,6.2109,1,-0.6217,0.0000,0.0000,17.10,17.10,20.07
32.360,2.1478,2,-0.4296,6.1898,0,-0.6196,0.0000,0.0000,17.10,17.10,20.07
32.380,2.1478,38,-0.4307,6.1898,0,-0.6190,0.0000,0.0000,17.10,17.10,20.08
32.400,2.1478,82,-0.4513,6.1898,1,-0.6190,0.0000,0.0000,17.00,17.10,20.07
32.420,2.2060,19,-0.4881,6.1814,0,-0.6187,0.0000,0.0000,17.10,17.10,20.07
32.440,2.2060,-10,-0.4521,6.1814,1,-0.6181,0.0000,0.0000,17.10,17.10,20.07
32.460,2.1393,-15,-0.4221,6.1824,0,-0.6188,0.0000,0.0000,17.00,17.10,20.07
32.480,2.1393,0,-0.4193,6.1824,0,-0.6182,0.0000,0.0000,17.10,17.10,20.07
32.500,2.1393,0,-0.4279,6.1824,1,-0.6182,0.0000,0.0000,17.10,17.00,20.07
32.520,2.0252,0,-0.4050,6.1439,-1,-0.6150,0.0000,0.0000,17.10,17.20,20.07
32.540,2.0252,0,-0.4050,6.1439,1,-0.6138,0.0000,0.0000,17.20,17.10,20.07
32.560,1.9118,-41,-0.3824,6.0755,1,-0.6081,0.0000,0.0000,17.10,17.10,20.07
32.580,1.9118,-70,-0.3589,6.0755,0,-0.6081,0.0000,0.0000,17.10,17.10,20.07
32.600,1.9118,-15,-0.3424,6.0755,0,-0.6075,0.0000,0.0000,17.10,17.10,20.07
32.620,1.8764,1,-0.3667,6.0166,-1,-0.6017,0.0000,0.0000,17.10,17.10,20.08
32.640,1.8764,7,-0.3758,6.0166,-1,-0.6011,0.0000,0.0000,17.10,17.10,20.09
32.660,1.9434,16,-0.3927,5.9798,0,-0.5974,0.0000,0.0000,17.20,17.10,20.06
32.680,1.9434,11,-0.3978,5.9798,0,-0.5980,0.0000,0.0000,17.10,17.10,20.09
32.700,1.9434,0,-0.3950,5.9798,-1,-0.5980,0.0000,0.0000,17.10,17.10,20.07
32.720,2.0538,0,-0.4108,5.9677,0,-0.5962,0.0000,0.0000,17.10,17.10,20.08
32.740,2.0538,0,-0.4108,5.9677,0,-0.5968,0.0000,0.0000,17.10,17.10,20.07
32.760,2.1664,1,-0.4333,5.9779,3,-0.5978,0.0000,0.0000,17.10,17.10,20.06
32.780,2.1664,17,-0.4338,5.9779,1,-0.5995,0.0000,0.0000,17.10,17.10,20.09
32.800,2.1664,77,-0.4430,5.9779,2,-0.5984,0.0000,0.0000,17.10,17.10,20.07
32.820,2.2220,30,-0.4884,6.0249,0,-0.6036,0.0000,0.0000,17.10,17.10,20.07
32.840,2.2220,0,-0.4615,6.0249,0,-0.6025,0.0000,0.0000,17.10,17.10,20.08
32.860,2.1805,-11,-0.4361,6.1228,0,-0.6123,0.0000,0.0000,17.20,17.10,20.07
32.880,2.1805,-16,-0.4298,6.1228,1,-0.6123,0.0000,0.0000,17.10,17.20,20.09
32.900,2.1805,0,-0.4270,6.1228,1,-0.6129,0.0000,0.0000,17.10,17.10,20.08
32.920,2.0824,0,-0.4165,6.2806,4,-0.6286,0.0000,0.0000,17.10,17.20,20.08
32.940,2.0824,0,-0.4165,6.2806,1,-0.6303,0.0000,0.0000,17.10,17.10,20.08
32.960,2.0011,0,-0.4002,6.4340,3,-0.6440,0.0000,0.0000,17.10,17.10,20.07
32.980,2.0011,0,-0.4002,6.4340,0,-0.6451,0.0000,0.0000,17.10,17.10,20.09
33.000,2.0011,0,-0.4002,6.4340,3,-0.6434,0.0000,0.0000,17.00,17.10,20.08
33.020,1.9442,0,-0.3888,6.6074,3,-0.6625,0.0000,0.0000,17.00,17.10,20.07
33.040,1.9442,0,-0.3888,6.6074,8,-0.6625,0.0000,0.0000,17.10,17.10,20.07
33.060,1.9317,0,-0.3863,6.7983,22,-0.6844,0.0000,0.0000,17.10,17.10,20.06
33.080,1.9317,0,-0.3863,6.7983,82,-0.6924,0.0000,0.0000,17.10,17.10,20.07
33.100,1.9317,0,-0.3863,6.7983,408,-0.7267,0.0000,0.0000,17.20,17.10,20.08
33.120,1.9631,0,-0.3926,6.9973,1415,-0.9329,0.0000,0.0000,17.10,17.10,20.07
33.140,1.9631,0,-0.3926,6.9973,1984,-1.5083,0.0000,0.0000,17.00,17.10,20.07
33.160,2.0228,0,-0.4046,7.1244,2727,-1.8462,0.0000,0.0000,17.10,17.00,20.07
33.180,2.0228,0,-0.4046,7.1244,4520,-2.2707,0.0000,0.0000,17.10,17.00,20.07
33.200,2.0228,0,-0.4046,7.1244,6532,-3.0000,0.0000,0.0000,17.00,16.90,20.06
33.220,2.0770,0,-0.4154,7.0424,9243,-3.0000,0.0000,0.0000,17.00,16.90,20.07
33.240,2.0770,161,-0.4154,7.0424,11050,-3.0000,0.0000,0.0000,16.90,16.70,20.07
33.260,2.1290,347,-0.5178,4.4215,10996,-3.0000,0.0000,0.0000,17.00,16.90,20.07
33.280,2.1290,29,-0.6241,4.4215,10841,-3.0000,0.0000,0.0000,17.00,16.80,20.08
33.300,2.2964,-122,-0.4758,-4.9636,12977,-3.0000,0.0000,0.0000,17.00,16.70,20.06
33.320,2.2964,-68,-0.3896,-4.9636,15840,0.0000,0.0000,0.0000,17.10,17.00,20.07
33.340,2.2964,90,-0.4204,-4.9636,16332,0.0000,0.0000,0.0000,17.10,17.00,20.07
33.360,3.1345,-65,-0.6783,-15.2161,15725,0.0000,0.0000,0.0000,17.10,17.10,20.07
33.380,3.1345,61,-0.5897,-15.2161,14471,0.0000,0.0000,0.0000,17.10,17.10,20.07
33.400,3.1345,-159,-0.6617,-15.2161,13621,0.0000,0.0000,0.0000,17.10,17.10,20.06
33.420,3.9538,-114,-0.6999,-24.9264,12774,0.0000,0.0000,0.0000,17.20,17.10,20.07
33.440,3.9538,-412,-0.7256,-24.9264,11640,0.0000,0.0000,0.0000,17.20,17.10,20.08
33.460,4.5811,-1020,-0.6808,-33.8340,11050,0.0000,0.0000,0.0000,17.10,17.10,20.07
33.480,4.5811,-1219,-0.3334,-33.8340,10225,0.0000,0.0000,0.0000,17.10,17.10,20.07
33.500,5.2781,-182,-0.3590,-41.0816,10056,0.0000,0.0000,0.0000,17.10,17.10,20.06
33.520,5.2781,199,-0.9516,-41.0816,10248,0.0000,0.0000,0.0000,17.10,17.00,20.07
33.540,5.2781,-35,-1.1693,-41.0816,10362,0.0000,0.0000,0.0000,17.10,17.00,20.07
33.560,5.6973,-401,-1.1195,-45.7907,9966,0.0000,0.0000,0.0000,17.10,17.10,20.06
33.580,5.6973,-1034,-0.9103,-45.7907,9292,0.0000,0.0000,0.0000,17.10,17.10,20.07
33.600,1.3850,-1701,0.3139,-50.3088,8444,0.0000,0.0000,0.0000,17.00,17.10,20.08
33.620,1.3850,-978,0.6950,-50.3088,7483,0.0000,0.0000,0.0000,17.00,17.00,20.07
33.640,1.3850,271,0.2819,-50.3088,6642,0.0000,0.0000,0.0000,17.10,17.00,20.07
33.660,1.3850,245,-0.4319,-50.3088,-170,0.0000,0.0000,0.0000,17.10,17.10,103.61
33.680,1.3850,242,-0.4170,-50.3088,-223,0.0000,0.0000,0.0000,17.10,17.10,20.09
33.700,1.3850,-51,-0.4153,-50.3088,-388,0.0000,0.0000,0.0000,16.90,17.10,20.08
33.720,1.3850,8,-0.2479,-50.3088,-482,0.0000,0.0000,0.0000,17.10,16.90,20.07
33.740,1.3850,8,-0.2816,-50.3088,-532,0.0000,0.0000,0.0000,17.10,17.10,20.06
33.760,1.3850,2,-0.2816,-50.3088,-418,0.0000,0.0000,0.0000,17.00,17.10,20.07
33.780,1.3850,15,-0.2781,-50.3088,-441,0.0000,0.0000,0.0000,17.10,17.10,20.07
33.800,1.3850,33,-0.2856,-50.3088,-539,0.0000,0.0000,0.0000,17.00,17.10,20.07
33.820,1.3850,3,-0.2959,-50.3088,-442,0.0000,0.0000,0.0000,17.10,17.10,20.08
33.840,1.3850,0,-0.2787,-50.3088,-240,0.0000,0.0000,0.0000,17.10,17.10,20.06
33.860,1.3850,-1,-0.2770,-50.3088,-230,0.0000,0.0000,0.0000,17.10,17.10,20.09
33.880,1.3850,-27,-0.2764,-50.3088,-252,0.0000,0.0000,0.0000,17.10,17.00,20.07
33.900,1.3850,4,-0.2616,-50.3088,-123,0.0000,0.0000,0.0000,17.10,17.10,20.07
33.920,1.3850,2,-0.2793,-50.3088,-9,0.0000,0.0000,0.0000,17.00,17.00,20.07
33.940,1.3850,0,-0.2781,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
33.960,1.3850,0,-0.2770,-50.3088,-1,0.0000,0.0000,0.0000,17.10,17.20,20.09
33.980,1.3850,0,-0.2770,-50.3088,-1,0.0000,0.0000,0.0000,17.10,17.10,20.08
34.000,1.3850,0,-0.2770,-50.3088,-3,0.0000,0.0000,0.0000,17.10,17.10,20.07
34.020,1.3850,-8,-0.2770,-50.3088,-36,0.0000,0.0000,0.0000,17.10,17.10,20.09
34.040,1.3850,-63,-0.2724,-50.3088,-115,0.0000,0.0000,0.0000,17.10,17.00,20.08
34.060,1.3850,-61,-0.2410,-50.3088,-94,0.0000,0.0000,0.0000,17.10,16.90,20.08
34.080,1.3850,-115,-0.2421,-50.3088,-5,0.0000,0.0000,0.0000,17.10,17.00,20.07
34.100,1.3850,-37,-0.2113,-50.3088,0,0.0000,0.0000,0.0000,17.20,17.10,20.08
34.120,1.3850,-1,-0.2559,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.00,20.08
34.140,1.3850,0,-0.2764,-50.3088,1,0.0000,0.0000,0.0000,17.10,17.10,20.08
34.160,1.3850,5,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.08
34.180,1.3850,-1,-0.2799,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
34.200,1.3850,0,-0.2764,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.08
34.220,1.3850,0,-0.2770,-50.3088,-1,0.0000,0.0000,0.0000,17.10,17.10,20.07
34.240,1.3850,0,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
34.260,1.3850,0,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
34.280,1.3850,0,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
34.300,1.3850,0,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.00,20.07
34.320,1.3850,0,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.06
34.340,1.3850,0,-0.2770,-50.3088,2,0.0000,0.0000,0.0000,17.10,17.00,20.08
34.360,1.3850,0,-0.2770,-50.3088,4,0.0000,0.0000,0.0000,17.10,17.00,20.09
34.380,1.3850,-1,-0.2770,-50.3088,14,0.0000,0.0000,0.0000,17.10,17.10,20.08
34.400,1.3850,-8,-0.2764,-50.3088,1,0.0000,0.0000,0.0000,17.10,17.10,20.08
34.420,1.3850,-5,-0.2724,-50.3088,14,0.0000,0.0000,0.0000,17.10,17.00,20.07
34.440,1.3850,-106,-0.2741,-50.3088,-1,0.0000,0.0000,0.0000,17.10,17.10,20.09
34.460,1.3850,-1,-0.2164,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
34.480,1.3850,31,-0.2764,-50.3088,-2,0.0000,0.0000,0.0000,17.10,17.10,20.08
34.500,1.3850,-6,-0.2947,-50.3088,-3,0.0000,0.0000,0.0000,17.10,17.10,20.07
34.520,1.3850,-1,-0.2736,-50.3088,-12,0.0000,0.0000,0.0000,17.10,17.10,20.06
34.540,1.3850,-24,-0.2764,-50.3088,-9,0.0000,0.0000,0.0000,17.10,17.20,20.08
34.560,1.3850,0,-0.2633,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.08
34.580,1.3850,-38,-0.2770,-50.3088,2,0.0000,0.0000,0.0000,17.20,17.10,20.07
34.600,1.3850,-8,-0.2553,-50.3088,8,0.0000,0.0000,0.0000,17.10,17.10,20.08
34.620,1.3850,-3,-0.2724,-50.3088,3,0.0000,0.0000,0.0000,17.10,17.10,20.07
34.640,1.3850,0,-0.2753,-50.3088,1,0.0000,0.0000,0.0000,17.10,17.10,20.07
34.660,1.3850,-20,-0.2770,-50.3088,-1,0.0000,0.0000,0.0000,17.10,17.10,20.07
34.680,1.3850,-77,-0.2656,-50.3088,-2,0.0000,0.0000,0.0000,17.10,17.00,20.07
34.700,1.3850,-83,-0.2330,-50.3088,-1,0.0000,0.0000,0.0000,17.10,17.10,20.07
34.720,1.3850,0,-0.2296,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
34.740,1.3850,28,-0.2770,-50.3088,1,0.0000,0.0000,0.0000,17.10,17.00,20.07
34.760,1.3850,9,-0.2930,-50.3088,4,0.0000,0.0000,0.0000,17.10,17.10,20.07
34.780,1.3850,-3,-0.2821,-50.3088,-1,0.0000,0.0000,0.0000,17.10,17.10,20.07
34.800,1.3850,-38,-0.2753,-50.3088,-3,0.0000,0.0000,0.0000,17.00,17.10,20.07
34.820,1.3850,-120,-0.2553,-50.3088,-2,0.0000,0.0000,0.0000,17.00,17.10,20.06
34.840,1.3850,-88,-0.2084,-50.3088,0,0.0000,0.0000,0.0000,17.00,17.10,20.07
34.860,1.3850,8,-0.2267,-50.3088,6,0.0000,0.0000,0.0000,17.10,17.10,20.07
34.880,1.3850,-1,-0.2816,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.08
34.900,1.3850,-16,-0.2764,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.20,20.08
34.920,1.3850,-57,-0.2679,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.09
34.940,1.3850,-131,-0.2444,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
34.960,1.3850,18,-0.2021,-50.3088,1,0.0000,0.0000,0.0000,17.10,17.10,20.08
34.980,1.3850,5,-0.2873,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
35.000,1.3850,-4,-0.2799,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.06
35.020,1.3850,-14,-0.2747,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
35.040,1.3850,-19,-0.2690,-50.3088,-1,0.0000,0.0000,0.0000,17.10,17.10,20.07
35.060,1.3850,-25,-0.2661,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
35.080,1.3850,1,-0.2627,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.08
35.100,1.3850,2,-0.2776,-50.3088,1,0.0000,0.0000,0.0000,17.00,17.10,20.07
35.120,1.3850,0,-0.2781,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.00,20.07
35.140,1.3850,0,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
35.160,1.3850,0,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.09
35.180,1.3850,7,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.00,20.09
35.200,1.3850,11,-0.2810,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
35.220,1.3850,1,-0.2833,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.08
35.240,1.3850,-2,-0.2776,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.00,20.07
35.260,1.3850,-8,-0.2759,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.08
35.280,1.3850,-2,-0.2724,-50.3088,0,0.0000,0.0000,0.0000,17.10,16.90,20.09
35.300,1.3850,0,-0.2759,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.06
35.320,1.3850,0,-0.2770,-50.3088,1,0.0000,0.0000,0.0000,17.10,17.10,20.07
35.340,1.3850,-2,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.20,17.10,20.07
35.360,1.3850,-3,-0.2759,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.00,20.07
35.380,1.3850,0,-0.2753,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.00,20.07
35.400,1.3850,2,-0.2770,-50.3088,-1,0.0000,0.0000,0.0000,17.10,17.10,20.06
35.420,1.3850,6,-0.2781,-50.3088,0,0.0000,0.0000,0.0000,17.00,17.00,20.07
35.440,1.3850,6,-0.2804,-50.3088,0,0.0000,0.0000,0.0000,17.00,17.00,20.07
35.460,1.3850,2,-0.2804,-50.3088,1,0.0000,0.0000,0.0000,17.10,17.10,20.07
35.480,1.3850,0,-0.2781,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.00,20.07
35.500,1.3850,-2,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.00,20.06
35.520,1.3850,-1,-0.2759,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
35.540,1.3850,-1,-0.2764,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
35.560,1.3850,-3,-0.2764,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.00,20.07
35.580,1.3850,-6,-0.2753,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
35.600,1.3850,-3,-0.2736,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.06
35.620,1.3850,0,-0.2753,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
35.640,1.3850,1,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.00,20.07
35.660,1.3850,4,-0.2776,-50.3088,0,0.0000,0.0000,0.0000,17.00,17.10,20.07
35.680,1.3850,5,-0.2793,-50.3088,0,0.0000,0.0000,0.0000,17.00,17.00,20.07
35.700,1.3850,3,-0.2799,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.06
35.720,1.3850,1,-0.2787,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.08
35.740,1.3850,0,-0.2776,-50.3088,0,0.0000,0.0000,0.0000,17.00,17.00,20.07
35.760,1.3850,0,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.20,20.09
35.780,1.3850,-1,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.09
35.800,1.3850,-4,-0.2764,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.06
35.820,1.3850,-5,-0.2747,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.08
35.840,1.3850,-3,-0.2741,-50.3088,0,0.0000,0.0000,0.0000,17.00,17.10,20.07
35.860,1.3850,0,-0.2753,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
35.880,1.3850,0,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
35.900,1.3850,4,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
35.920,1.3850,4,-0.2793,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.00,20.07
35.940,1.3850,3,-0.2793,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
35.960,1.3850,3,-0.2787,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
35.980,1.3850,1,-0.2787,-50.3088,0,0.0000,0.0000,0.0000,17.00,17.00,20.07
36.000,1.3850,0,-0.2776,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.06
36.020,1.3850,-2,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.09
36.040,1.3850,-4,-0.2759,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.08
36.060,1.3850,-3,-0.2747,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
36.080,1.3850,-2,-0.2753,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.08
36.100,1.3850,0,-0.2759,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.00,20.07
36.120,1.3850,0,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.00,20.07
36.140,1.3850,0,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
36.160,1.3850,2,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
36.180,1.3850,3,-0.2781,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.09
36.200,1.3850,1,-0.2787,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.00,20.08
36.220,1.3850,1,-0.2776,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.09
36.240,1.3850,0,-0.2776,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.00,20.07
36.260,1.3850,0,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.08
36.280,1.3850,-1,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.00,20.09
36.300,1.3850,-1,-0.2764,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
36.320,1.3850,0,-0.2764,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.09
36.340,1.3850,0,-0.2770,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.06
36.360,1.3850,2,-0.2770,-50.3088,-2,0.0000,0.0000,0.0000,17.10,17.00,20.07
36.380,1.3850,9,-0.2781,-50.3088,-2,0.0000,0.0000,0.0000,17.10,17.10,20.07
36.400,1.3850,0,-0.2821,-50.3088,-74,0.0000,0.0000,0.0000,17.00,17.00,20.07
36.420,1.3850,0,-0.2770,-50.3088,-674,0.0000,0.0000,0.0000,17.10,17.00,20.07
36.440,1.3850,0,-0.2770,-50.3088,-1743,0.0000,0.0000,0.0000,17.10,17.10,20.06
36.460,1.3850,0,-0.2770,-50.3088,-3003,0.0000,0.0000,0.0000,17.10,17.00,20.09
36.480,1.3850,0,-0.2770,-50.3088,-3768,0.0000,0.0000,0.0000,17.00,17.00,20.07
36.500,1.3850,0,-0.2770,-50.3088,-3978,0.0000,0.0000,0.0000,17.00,17.00,20.06
36.520,1.3850,0,-0.2770,-50.3088,-4133,0.0000,0.0000,0.0000,17.10,17.00,20.07
36.540,1.3850,0,-0.2770,-50.3088,-4702,0.0000,0.0000,0.0000,16.90,17.10,20.06
36.560,1.3850,0,-0.2770,-50.3088,-5670,0.0000,0.0000,0.0000,17.10,17.00,20.07
36.580,1.3850,0,-0.2770,-50.3088,-6783,0.0000,0.0000,0.0000,17.10,17.10,20.09
36.600,1.3850,0,-0.2770,-50.3088,-7560,0.0000,0.0000,0.0000,17.00,17.00,20.07
36.620,1.3850,2,-0.2770,-50.3088,-7652,0.0000,0.0000,0.0000,17.00,16.90,20.07
36.640,1.3850,0,-0.2781,-50.3088,-7684,0.0000,0.0000,0.0000,17.10,17.10,20.06
