t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,roll_rate_dps,pitch_rate_dps,dt_ms
11.500,-2.1843,1185.7,-0.1986,317.3,-2.5201,5.2321,1536,23,-82.86,-37.14,1.770,0.500,28.09,63.45,20.07
11.520,-0.6439,-187.7,2.9656,1180.1,-2.5201,5.2321,1355,77,-80.00,-37.14,1.460,0.000,35.14,58.08,20.07
11.540,-0.6439,-187.7,2.9656,1180.1,-2.0691,5.1993,1334,124,-71.43,-37.14,1.510,0.010,35.14,58.08,20.08
11.560,1.0186,-1517.7,5.5188,1946.0,-2.0691,5.1993,146,770,-68.57,-28.57,0.610,1.430,35.14,58.08,20.08
11.580,1.0186,-1416.9,5.5188,1709.3,-1.2944,5.4081,36,890,-68.57,-25.71,0.210,1.980,30.10,10.74,20.08
11.600,1.0186,-1416.9,5.5188,1709.3,-1.2944,5.4081,-950,1744,-77.14,-11.43,0.350,2.080,30.10,10.74,20.08
11.620,2.3789,-2310.4,4.7327,1103.1,-1.2944,5.4081,-927,1590,-80.00,-8.57,0.160,1.330,20.37,-63.34,20.08
11.640,2.3789,-2310.4,4.7327,1103.1,-0.3559,5.5481,-1070,1705,-85.71,2.86,1.550,1.120,20.37,-63.34,20.08
11.660,3.2361,-2996.3,1.3916,100.8,-0.3559,5.5481,-1954,1191,-100.00,11.43,2.240,0.760,20.37,-63.34,20.08
11.680,3.2361,-2671.7,1.3916,71.7,0.4578,5.4921,-2031,1197,-108.57,17.14,2.300,0.250,4.14,-69.16,20.08
11.700,3.2361,-2671.7,1.3916,71.7,0.4578,5.4921,-2777,272,-131.43,20.00,2.200,0.470,4.14,-69.16,20.08
11.720,3.2874,-2477.7,-2.0857,-965.9,0.4578,5.4921,-2479,204,-137.14,20.00,1.820,0.020,-7.61,-68.04,20.08
11.740,3.2874,-2477.7,-2.0857,-965.9,0.9640,5.2897,-2591,179,-154.29,20.00,2.170,0.080,-7.61,-68.04,20.08
11.760,2.6465,-1965.0,-5.4087,-1962.8,0.9640,5.2897,-2452,-414,-171.43,17.14,2.100,1.130,-7.61,-68.04,20.07
11.780,2.6465,-1756.9,-5.4087,-1835.2,0.9695,5.1907,-2442,-567,-182.86,14.29,2.180,2.160,-18.02,-42.52,20.08
11.800,2.6465,-1756.9,-5.4087,-1835.2,0.9695,5.1907,-2022,-1642,-200.00,0.00,2.050,2.840,-18.02,-42.52,20.08
11.820,1.6856,-914.3,-5.9804,-1480.8,0.9695,5.1907,-1798,-1549,-202.86,-2.86,1.700,2.600,-21.71,62.67,20.08
11.840,1.6856,-914.3,-5.9804,-1480.8,0.5206,5.2536,-1813,-1790,-214.29,-14.29,2.180,1.390,-21.71,62.67,20.08
11.860,0.5480,-4.2,-2.3368,-387.7,0.5206,5.2536,-1176,-1543,-222.86,-25.71,1.160,0.450,-21.71,62.67,20.08
11.880,0.5480,51.8,-2.3368,-292.6,-0.1698,5.4484,-1159,-1518,-228.57,-31.43,0.800,0.250,-24.51,81.69,20.08
11.900,0.5480,51.8,-2.3368,-292.6,-0.1698,5.4484,-397,-587,-231.43,-37.14,0.280,0.970,-24.51,81.69,20.08
11.920,-0.6653,932.9,1.7535,918.8,-0.1698,5.4484,-342,-452,-231.43,-37.14,0.460,0.430,-20.03,78.56,20.08
11.940,-0.6653,932.9,1.7535,918.8,-0.9929,5.4455,-244,-411,-234.29,-40.00,0.890,0.190,-20.03,78.56,20.07
11.960,-1.6158,1693.2,5.5101,2045.8,-0.9929,5.4455,572,352,-228.57,-37.14,2.160,1.040,-20.03,78.56,20.07
11.980,-1.6158,1554.5,5.5101,1894.7,-1.6383,5.3767,630,532,-228.57,-34.29,2.000,1.340,-13.09,48.34,20.07
12.000,-1.6158,1554.5,5.5101,1894.7,-1.6383,5.3767,1440,1671,-214.29,-22.86,2.100,2.710,-13.09,48.34,20.08
12.020,-2.2173,1874.5,6.3672,1632.1,-1.6383,5.3767,1322,1590,-211.43,-17.14,2.210,1.650,-5.04,-55.62,20.08
12.040,-2.2173,1874.5,6.3672,1632.1,-1.8992,5.3541,1431,1792,-202.86,-5.71,1.880,1.740,-5.04,-55.62,20.08
12.060,-2.3977,2018.9,3.0607,640.1,-1.8992,5.3541,1759,1714,-188.57,5.71,2.340,0.750,-5.04,-55.62,20.08
12.080,-2.3977,1889.1,3.0607,523.2,-1.7726,5.2930,1773,1660,-182.86,14.29,2.100,1.010,1.45,-79.01,20.08
12.100,-2.3977,1889.1,3.0607,523.2,-1.7726,5.2930,1969,810,-165.71,20.00,2.480,0.280,1.45,-79.01,20.08
12.120,-2.0525,1362.2,-0.9320,-406.2,-1.7726,5.2930,1836,666,-160.00,22.86,2.460,0.140,13.99,-81.24,20.08
12.140,-2.0525,1362.2,-0.9320,-406.2,-1.3126,5.4257,1875,650,-148.57,25.71,2.080,0.660,13.99,-81.24,20.08
12.160,-1.1429,634.6,-4.8698,-1867.2,-1.3126,5.4257,1440,38,-137.14,25.71,1.690,0.400,13.99,-81.24,20.08
12.180,-1.1429,363.8,-4.8698,-1737.3,-0.7157,5.3781,1451,-26,-134.29,25.71,1.190,0.680,27.53,-55.28,20.08
12.200,-1.1429,363.8,-4.8698,-1737.3,-0.7157,5.3781,816,-1487,-125.71,14.29,0.980,2.790,27.53,-55.28,20.08
12.220,0.3664,-705.0,-6.1592,-1617.2,-0.7157,5.3781,582,-1384,-125.71,8.57,0.550,1.810,35.25,46.11,20.08
12.240,0.3664,-705.0,-6.1592,-1617.2,-0.1917,5.3017,627,-1667,-120.00,0.00,0.300,1.860,35.25,46.11,20.08
12.260,2.2168,-2478.4,-3.1155,-704.1,-0.1917,5.3017,-178,-1634,-122.86,-14.29,1.790,0.510,35.25,46.11,20.08
12.280,2.2168,-2413.5,-3.1155,-567.0,0.1409,5.3591,-286,-1628,-122.86,-20.00,2.000,0.850,32.01,73.52,20.08
12.300,2.2168,-2413.5,-3.1155,-567.0,0.1409,5.3591,-2006,-874,-140.00,-25.71,2.450,0.300,32.01,73.52,20.08
12.320,3.5393,-3142.6,0.5489,362.0,0.1409,5.3591,-2000,-717,-145.71,-28.57,1.820,0.320,15.55,72.40,20.08
12.340,3.5393,-3142.6,0.5489,362.0,0.2633,5.3543,-2174,-675,-160.00,-31.43,2.250,0.310,15.55,72.40,20.07
12.360,4.0655,-3563.5,4.0778,1585.4,0.2633,5.3543,-2912,-48,-180.00,-31.43,2.600,0.370,15.55,72.40,20.08
12.380,4.0655,-3169.6,4.0778,1505.9,0.1659,5.4853,-2921,6,-191.43,-31.43,2.490,0.740,-4.14,56.51,20.07
12.400,4.0655,-3169.6,4.0778,1505.9,0.1659,5.4853,-3375,1192,-220.00,-22.86,2.490,2.540,-4.14,56.51,20.07
12.420,3.5721,-2365.3,5.6913,1546.8,0.1659,5.4853,-3046,1161,-228.57,-20.00,2.170,1.700,-24.62,-32.12,20.08
12.440,3.5721,-2365.3,5.6913,1546.8,-0.0790,5.4948,-3145,1386,-248.57,-11.43,2.480,1.580,-24.62,-32.12,20.08
12.460,2.0252,-1127.8,3.3449,842.9,-0.0790,5.4948,-2480,1543,-268.57,2.86,1.710,1.060,-24.62,-32.12,20.08
12.480,2.0252,-834.6,3.3449,670.0,-0.3606,5.3972,-2482,1574,-274.29,8.57,1.830,0.900,-39.28,-66.70,20.08
12.500,2.0252,-834.6,3.3449,670.0,-0.3606,5.3972,-1398,995,-288.57,14.29,0.700,0.580,-39.28,-66.70,20.08
12.520,-0.0692,872.9,-0.0104,-343.6,-0.3606,5.3972,-1095,830,-291.43,17.14,0.930,0.390,-43.64,-68.71,20.08
12.540,-0.0692,872.9,-0.0104,-343.6,-0.6803,5.3851,-1038,727,-297.14,22.86,1.090,0.250,-43.64,-68.71,20.08
12.560,-2.2141,2556.9,-3.3778,-1323.9,-0.6803,5.3851,122,-33,-297.14,20.00,1.090,0.470,-39.28,-62.11,20.08
12.580,-2.2141,2556.9,-3.3778,-1323.9,-0.9260,5.3585,316,-3,-294.29,20.00,1.780,0.520,-39.28,-62.11,20.08
12.600,-2.2141,2556.9,-3.3778,-1323.9,-0.9260,5.3585,1931,-893,-280.00,14.29,2.810,2.280,-39.28,-62.11,20.07
12.620,-3.8179,3352.0,-5.5891,-1599.5,-1.1028,5.3810,2080,-950,-274.29,11.43,1.900,2.320,-14.88,15.44,20.08
12.640,-3.8179,3352.0,-5.5891,-1599.5,-1.1028,5.3810,2309,-1215,-257.14,2.86,2.270,1.930,-14.88,15.44,20.08
12.660,-4.2373,3264.5,-3.5219,-710.2,-1.1028,5.3810,2985,-1569,-240.00,-5.71,2.510,1.590,6.27,69.27,20.08
12.680,-4.2373,3264.5,-3.5219,-710.2,-0.7641,5.4045,3120,-1594,-222.86,-14.29,2.400,0.350,6.27,69.27,20.08
12.700,-4.2373,3264.5,-3.5219,-710.2,-0.7641,5.4045,3141,-847,-200.00,-20.00,2.300,0.740,6.27,69.27,20.08
12.720,-3.6984,2535.8,-0.0978,332.9,-0.7641,5.4045,3167,-823,-191.43,-22.86,2.740,0.230,21.15,66.58,20.08
12.740,-3.6984,2535.8,-0.0978,332.9,-0.6833,5.3918,3222,-751,-171.43,-28.57,2.630,0.010,21.15,66.58,20.08
12.760,-2.3898,1222.5,3.2504,1284.0,-0.6833,5.3918,2596,41,-151.43,-28.57,2.130,0.540,34.47,61.77,20.08
12.780,-2.3898,1222.5,3.2504,1284.0,-0.5498,5.4035,2607,58,-140.00,-28.57,2.510,0.740,34.47,61.77,20.08
12.800,-2.3898,1222.5,3.2504,1284.0,-0.5498,5.4035,1536,838,-128.57,-20.00,0.970,1.980,34.47,61.77,20.07
12.820,-0.5549,-283.5,5.7257,1723.9,-0.5498,5.4035,1433,929,-122.86,-17.14,1.310,1.400,36.37,1.23,20.08
12.840,-0.5549,-283.5,5.7257,1723.9,-0.3585,5.4835,1383,1089,-114.29,-11.43,0.680,1.850,36.37,1.23,20.08
12.860,1.2309,-1624.8,4.4724,1005.5,-0.3585,5.4835,298,1638,-114.29,2.86,0.720,1.930,32.01,-67.26,20.08
12.880,1.2309,-1624.8,4.4724,1005.5,-0.1384,5.4550,181,1728,-111.43,8.57,0.410,1.140,32.01,-67.26,20.08
12.900,1.2309,-1624.8,4.4724,1005.5,-0.1384,5.4550,-1038,1155,-120.00,17.14,2.110,0.440,32.01,-67.26,20.08
12.920,2.5686,-2368.2,1.0210,-48.4,-0.1384,5.4550,-1162,1066,-122.86,20.00,2.220,0.090,15.67,-70.95,20.07
12.940,2.5686,-2368.2,1.0210,-48.4,0.1277,5.4140,-1363,1068,-131.43,25.71,1.660,0.640,15.67,-70.95,20.08
12.960,3.1042,-2476.6,-2.5358,-1111.0,0.1277,5.4140,-2130,182,-148.57,28.57,2.260,0.810,-0.34,-70.05,20.08
12.980,3.1042,-2476.6,-2.5358,-1111.0,0.3171,5.4364,-2186,59,-157.14,28.57,2.340,0.500,-0.34,-70.05,20.07
13.000,3.1042,-2476.6,-2.5358,-1111.0,0.3171,5.4364,-2354,-570,-174.29,22.86,2.260,0.420,-0.34,-70.05,20.08
13.020,2.8800,-2069.0,-5.7851,-1902.8,0.4140,5.4195,-2353,-717,-182.86,20.00,2.090,1.590,-11.75,-33.46,20.08
13.040,2.8800,-2069.0,-5.7851,-1902.8,0.4140,5.4195,-2408,-880,-202.86,14.29,2.270,2.470,-11.75,-33.46,20.08
13.060,2.1472,-1344.0,-5.8077,-1410.5,0.4140,5.4195,-2101,-1799,-211.43,5.71,2.400,2.370,-18.69,66.36,20.08
13.080,2.1472,-1344.0,-5.8077,-1410.5,0.3920,5.4224,-2102,-1825,-222.86,-2.86,1.990,1.850,-18.69,66.36,20.08
13.100,2.1472,-1344.0,-5.8077,-1410.5,0.3920,5.4224,-1554,-1457,-234.29,-14.29,1.180,0.220,-18.69,66.36,20.07
13.120,1.0827,-385.0,-2.3332,-329.6,0.1612,5.5058,-1506,-1453,-240.00,-17.14,1.050,0.780,-24.06,74.08,20.08
13.140,1.0827,-385.0,-2.3332,-329.6,0.1612,5.5058,-1460,-1414,-251.43,-31.43,0.730,0.300,-24.06,74.08,20.08
13.160,-0.1620,483.4,1.3689,773.3,0.1612,5.5058,-560,-414,-254.29,-31.43,0.580,0.880,-24.17,72.51,20.08
13.180,-0.1620,483.4,1.3689,773.3,-0.1611,5.4716,-667,-518,-257.14,-34.29,0.720,0.940,-24.17,72.51,20.08
13.200,-0.1620,483.4,1.3689,773.3,-0.1611,5.4716,-23,349,-257.14,-31.43,0.460,0.290,-24.17,72.51,20.08
13.220,-1.3390,1471.8,4.8370,1728.6,-0.4902,5.5077,47,338,-257.14,-31.43,0.960,0.860,-20.03,55.51,20.08
13.240,-1.3390,1471.8,4.8370,1728.6,-0.4902,5.5077,247,512,-257.14,-28.57,1.390,1.730,-20.03,55.51,20.07
13.260,-2.1729,1935.2,6.3276,1740.5,-0.4902,5.5077,1323,1545,-251.43,-22.86,2.450,3.070,-9.85,-31.56,20.08
13.280,-2.1729,1935.2,6.3276,1740.5,-0.7855,5.5144,1217,1533,-242.86,-11.43,2.350,1.550,-9.85,-31.56,20.08
13.300,-2.1729,1935.2,6.3276,1740.5,-0.7855,5.5144,1725,1723,-231.43,0.00,2.250,1.420,-9.85,-31.56,20.08
13.320,-2.5445,2002.0,3.9339,837.2,-0.8891,5.4942,1761,1722,-225.71,5.71,2.260,0.680,1.68,-68.60,20.08
13.340,-2.5445,2002.0,3.9339,837.2,-0.8891,5.4942,1831,1768,-211.43,17.14,2.210,0.770,1.68,-68.60,20.07
13.360,-2.3250,1611.6,0.4571,-351.9,-0.8891,5.4942,1917,837,-202.86,22.86,2.040,0.280,12.42,-70.39,20.07
13.380,-2.3250,1611.6,0.4571,-351.9,-0.8523,5.4872,1956,932,-191.43,28.57,2.380,0.770,12.42,-70.39,20.08
13.400,-1.5000,951.6,-3.0617,-1270.5,-0.8523,5.4872,1678,-35,-180.00,28.57,1.740,0.780,12.42,-70.39,20.07
13.420,-1.5000,754.7,-3.0617,-1255.9,-0.6552,5.4683,1720,-90,-174.29,28.57,1.610,0.050,22.27,-67.48,20.08
13.440,-1.5000,754.7,-3.0617,-1255.9,-0.6552,5.4683,1157,-736,-165.71,22.86,0.650,0.690,22.27,-67.48,20.08
13.460,-0.2851,-573.0,-5.8829,-1790.0,-0.6552,5.4683,893,-907,-160.00,17.14,1.130,2.080,28.65,-5.04,20.07
13.480,-0.2851,-573.0,-5.8829,-1790.0,-0.3669,5.4603,940,-1029,-154.29,11.43,0.590,2.520,28.65,-5.04,20.08
13.500,1.3030,-1615.4,-4.6911,-1432.5,-0.3669,5.4603,41,-1608,-154.29,0.00,1.080,2.120,28.65,-5.04,20.08
13.520,1.3030,-1624.3,-4.6911,-1083.4,-0.0918,5.4783,-78,-1751,-154.29,-5.71,2.240,1.210,29.10,64.79,20.08
13.540,1.3030,-1624.3,-4.6911,-1083.4,-0.0918,5.4783,-1164,-1474,-165.71,-17.14,2.250,0.320,29.10,64.79,20.08
13.560,2.5555,-2321.9,-1.3923,-82.0,-0.0918,5.4783,-1295,-1107,-171.43,-22.86,1.900,0.420,13.88,67.14,20.08
13.580,2.5555,-2321.9,-1.3923,-82.0,0.1400,5.5377,-1414,-1118,-180.00,-31.43,2.270,0.110,13.88,67.14,20.08
13.600,3.0832,-2744.1,1.9362,916.6,0.1400,5.5377,-2052,-250,-194.29,-31.43,2.620,0.740,13.88,67.14,20.08
13.620,3.0832,-2459.8,1.9362,897.5,0.2136,5.5303,-2114,-263,-200.00,-34.29,1.850,0.480,-0.34,63.34,20.07
13.640,3.0832,-2459.8,1.9362,897.5,0.2136,5.5303,-2572,448,-222.86,-28.57,2.480,0.570,-0.34,63.34,20.08
13.660,2.8193,-1901.8,4.9029,1613.5,0.2136,5.5303,-2388,553,-231.43,-25.71,2.380,1.750,-17.68,28.54,20.08
13.680,2.8193,-1901.8,4.9029,1613.5,0.1573,5.5622,-2428,654,-248.57,-22.86,2.290,1.990,-17.68,28.54,20.08
13.700,1.6246,-946.1,5.1219,1679.2,0.1573,5.5622,-1988,1325,-260.00,-11.43,1.780,1.970,-17.68,28.54,20.08
13.720,1.6246,-619.3,5.1219,1303.2,-0.0350,5.5604,-2029,1467,-268.57,-8.57,1.540,1.800,-34.02,-46.66,20.08
13.740,1.6246,-619.3,5.1219,1303.2,-0.0350,5.5604,-1206,1660,-277.14,5.71,0.840,1.060,-34.02,-46.66,20.08
13.760,-0.1320,772.2,2.4485,429.0,-0.0350,5.5604,-815,1295,-280.00,11.43,0.660,0.810,-38.61,-61.10,20.08
13.780,-0.1320,772.2,2.4485,429.0,-0.3508,5.5276,-820,1339,-285.71,20.00,0.030,0.230,-38.61,-61.10,20.08
13.800,-1.9155,2304.5,-0.6243,-305.5,-0.3508,5.5276,214,560,-282.86,22.86,1.020,0.690,-38.61,-61.10,20.08
13.820,-1.9155,2129.9,-0.6243,-312.2,-0.6554,5.5113,260,570,-282.86,25.71,2.260,0.640,-29.88,-62.44,20.08
13.840,-1.9155,2129.9,-0.6243,-312.2,-0.6554,5.5113,1707,-29,-271.43,25.71,2.520,0.150,-29.88,-62.44,20.08
13.860,-3.2278,2895.6,-3.6805,-1381.7,-0.6554,5.5113,1769,-108,-262.86,25.71,2.380,0.190,-15.67,-55.51,20.08
13.880,-3.2278,2895.6,-3.6805,-1381.7,-0.9232,5.4875,1902,-56,-251.43,25.71,1.950,0.330,-15.67,-55.51,20.08
13.900,-3.6893,3264.7,-5.5731,-1949.4,-0.9232,5.4875,2627,-918,-234.29,17.14,2.530,1.980,-15.67,-55.51,20.08
13.920,-3.6893,2861.9,-5.5731,-1586.3,-1.0502,5.4771,2672,-1072,-222.86,14.29,2.280,2.510,4.48,17.12,20.08
13.940,-3.6893,2861.9,-5.5731,-1586.3,-1.0502,5.4771,3093,-1829,-200.00,0.00,2.410,2.150,4.48,17.12,20.08
13.960,-3.0614,1923.1,-3.5824,-749.1,-1.0502,5.4771,2809,-1527,-185.71,-8.57,2.290,0.810,26.30,65.13,20.08
13.980,-3.0614,1923.1,-3.5824,-749.1,-1.0147,5.5124,2859,-1589,-168.57,-17.14,2.570,0.420,26.30,65.13,20.08
14.000,-1.5784,736.8,-0.3219,325.6,-1.0147,5.5124,2125,-872,-154.29,-22.86,1.780,0.490,26.30,65.13,20.08
14.020,-1.5784,548.8,-0.3219,318.9,-0.8411,5.5394,2072,-869,-148.57,-25.71,1.480,0.120,35.70,63.79,20.08
14.040,-1.5784,548.8,-0.3219,318.9,-0.8411,5.5394,1058,3,-140.00,-25.71,1.010,0.590,35.70,63.79,20.08
14.060,0.2959,-745.3,2.8740,1162.7,-0.8411,5.5394,758,95,-137.14,-25.71,0.390,0.640,37.26,60.09,20.08
14.080,0.2959,-745.3,2.8740,1162.7,-0.5790,5.5189,704,69,-131.43,-25.71,0.660,0.900,37.26,60.09,20.08
14.100,2.1231,-2443.8,5.3616,1908.9,-0.5790,5.5189,-56,712,-131.43,-20.00,0.800,1.840,37.26,60.09,20.08
14.120,2.1231,-2253.5,5.3616,1635.3,-0.2732,5.5642,-223,860,-134.29,-17.14,1.770,1.480,27.75,5.37,20.08
14.140,2.1231,-2253.5,5.3616,1635.3,-0.2732,5.5642,-1820,1654,-148.57,-2.86,2.440,2.670,27.75,5.37,20.08
14.160,3.1771,-2653.6,4.2673,939.4,-0.2732,5.5642,-1907,1579,-157.14,2.86,2.040,1.290,5.60,-68.15,20.08
14.180,3.1771,-2653.6,4.2673,939.4,0.0079,5.5545,-2015,1655,-168.57,14.29,1.920,1.070,5.60,-68.15,20.07
14.200,3.2607,-2720.5,0.8468,-340.8,0.0079,5.5545,-2419,1036,-185.71,20.00,2.490,0.080,5.60,-68.15,20.07
14.220,3.2607,-2447.4,0.8468,-349.7,0.1541,5.5403,-2486,1052,-194.29,25.71,2.630,0.510,-8.06,-69.94,20.07
14.240,3.2607,-2447.4,0.8468,-349.7,0.1541,5.5403,-2605,27,-214.29,25.71,2.410,0.770,-8.06,-69.94,20.07
14.260,2.5329,-1529.5,-2.6853,-1150.3,0.1541,5.5403,-2458,-79,-225.71,22.86,2.240,0.130,-24.84,-68.93,20.07
14.280,2.5329,-1529.5,-2.6853,-1150.3,0.1457,5.5101,-2429,-134,-237.14,22.86,2.160,0.080,-24.84,-68.93,20.07
14.300,1.1172,-396.9,-5.7755,-2077.3,0.1457,5.5101,-1753,-725,-251.43,17.14,1.360,1.480,-24.84,-68.93,20.08
14.320,1.1172,-280.5,-5.7755,-1831.7,-0.0389,5.4669,-1710,-820,-257.14,14.29,1.120,2.490,-30.66,-19.81,20.07
14.340,1.1172,-280.5,-5.7755,-1831.7,-0.0389,5.4669,-726,-1715,-262.86,2.86,0.890,3.070,-30.66,-19.81,20.08
14.360,-0.2983,429.7,-5.0258,-1116.1,-0.0389,5.4669,-484,-1752,-265.71,-8.57,0.140,2.110,-21.49,78.33,20.07
14.380,-0.2983,429.7,-5.0258,-1116.1,-0.3778,5.4797,-496,-1874,-268.57,-17.14,0.030,0.720,-21.49,78.33,20.07
14.400,-1.3629,1520.0,-1.0095,88.8,-0.3778,5.4797,-30,-1255,-268.57,-25.71,0.630,0.240,-21.49,78.33,20.09
14.420,-1.3629,1426.0,-1.0095,107.3,-0.7472,5.5362,36,-1189,-268.57,-31.43,1.600,0.110,-16.79,82.03,20.08
14.440,-1.3629,1426.0,-1.0095,107.3,-0.7472,5.5362,1025,-177,-260.00,-31.43,2.540,0.930,-16.79,82.03,20.07
14.460,-2.0116,1683.1,3.0950,1322.4,-0.7472,5.5362,1151,-36,-254.29,-31.43,1.680,0.290,-3.69,78.78,20.06
14.480,-2.0116,1683.1,3.0950,1322.4,-1.0921,5.5045,1226,-104,-248.57,-34.29,2.390,0.290,-3.69,78.78,20.07
14.500,-2.1098,1761.7,6.3502,2299.0,-1.0921,5.5045,1549,757,-237.14,-28.57,2.100,1.650,-3.69,78.78,20.06
14.520,-2.1098,1580.4,6.3502,1997.4,-1.2623,5.5641,1578,903,-231.43,-22.86,2.400,2.530,5.37,18.46,20.09
14.540,-2.1098,1580.4,6.3502,1997.4,-1.2623,5.5641,1689,2018,-217.14,-5.71,2.110,2.700,5.37,18.46,20.07
14.560,-1.8023,1238.2,5.5670,1308.1,-1.2623,5.5641,1530,1850,-211.43,-2.86,2.190,1.440,10.18,-72.40,20.07
14.580,-1.8023,1238.2,5.5670,1308.1,-1.2555,5.5296,1577,2010,-202.86,11.43,1.960,1.560,10.18,-72.40,20.08
14.600,-1.1007,676.9,1.7232,154.9,-1.2555,5.5296,1322,1414,-191.43,20.00,1.960,0.120,10.18,-72.40,20.27
14.620,-1.1007,491.1,1.7232,106.8,-1.0546,5.4905,1329,1397,-185.71,25.71,0.890,0.660,19.47,-82.03,20.08
14.640,-1.1007,491.1,1.7232,106.8,-1.0546,5.4905,842,355,-180.00,28.57,0.960,0.970,19.47,-82.03,20.07
14.660,-0.1408,-400.6,-2.4338,-1136.3,-1.0546,5.4905,641,277,-177.14,31.43,1.300,0.130,20.03,-81.24,20.08
