t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,roll_rate_dps,pitch_rate_dps,d_roll_erpm,d_pitch_erpm,dt_ms
10.420,2.0873,-1304.6,0.1257,47.5,0.0525,0.1584,-1252,21,-22.86,25.71,0.580,0.320,2.09,5.93,52.2,47.5,20.09
10.440,2.0873,-1289.8,0.1257,46.4,0.0525,0.1584,-1245,25,-31.43,25.71,0.930,0.270,1.50,5.80,37.4,46.4,20.07
10.460,2.0288,-1225.0,0.4131,48.3,0.5878,0.5863,-1256,26,-37.14,25.71,0.690,0.220,0.31,6.04,7.7,48.3,20.09
10.480,2.0288,-1204.2,0.4131,49.7,0.5878,0.5863,-1264,29,-45.71,25.71,1.130,0.120,-0.52,6.21,-13.1,49.7,20.08
10.500,2.0288,-1189.7,0.4131,50.6,0.5878,0.5863,-1199,31,-48.57,25.71,0.570,0.230,-1.10,6.33,-27.6,50.6,20.09
10.520,1.8648,-1067.7,0.7638,57.2,1.0425,0.9786,-1199,26,-57.14,25.71,1.000,0.180,-2.05,7.15,-51.2,57.2,20.08
10.540,1.8648,-1051.2,0.7638,61.8,1.0425,0.9786,-1180,24,-65.71,25.71,0.950,0.130,-2.71,7.72,-67.7,61.8,20.07
10.560,1.6364,-897.5,1.2233,433.6,1.4180,1.3796,-1067,27,-71.43,25.71,0.700,0.070,-3.37,8.33,-84.4,66.6,20.08
10.580,1.6364,-885.9,1.2233,437.0,1.4180,1.3796,-1074,32,-77.14,25.71,1.100,0.010,-3.84,8.75,-96.0,70.0,20.08
10.600,1.6364,-877.7,1.2233,439.4,1.4180,1.3796,-928,394,-80.00,28.57,0.540,0.590,-4.16,9.05,-104.1,72.4,20.09
10.620,1.3867,-724.7,1.6857,576.2,1.7043,1.7632,-918,355,-88.57,31.43,0.520,0.230,-4.29,8.82,-107.3,70.5,20.08
10.640,1.3867,-722.5,1.6857,575.0,1.7043,1.7632,-869,419,-94.29,34.29,1.070,0.510,-4.38,8.66,-109.5,69.2,20.09
10.660,1.1575,-591.8,2.0458,677.5,1.9000,2.1070,-728,554,-97.14,37.14,0.860,0.830,-4.11,7.97,-102.7,63.8,20.08
10.680,1.1575,-596.6,2.0458,673.7,1.9000,2.1070,-733,556,-102.86,40.00,0.690,0.420,-3.92,7.49,-97.9,60.0,20.08
10.700,1.1575,-600.0,2.0458,671.0,1.9000,2.1070,-601,655,-105.71,42.86,0.840,0.090,-3.78,7.16,-94.5,57.3,20.08
10.720,0.9575,-484.0,2.2975,739.6,2.0262,2.3880,-623,638,-108.57,45.71,1.290,0.020,-3.62,6.29,-90.5,50.3,20.07
10.740,0.9575,-486.8,2.2975,734.7,2.0262,2.3880,-592,658,-114.29,51.43,1.510,0.510,-3.51,5.68,-87.7,45.4,20.08
10.760,0.7644,-368.7,2.4439,771.4,2.0727,2.6688,-486,727,-114.29,54.29,1.140,0.680,-3.60,4.78,-89.9,38.2,20.08
10.780,0.7644,-367.2,2.4439,766.4,2.0727,2.6688,-493,722,-120.00,60.00,1.010,0.140,-3.66,4.15,-91.5,33.2,20.08
10.800,0.7644,-366.1,2.4439,762.9,2.0727,2.6688,-357,723,-120.00,62.86,1.020,0.050,-3.70,3.71,-92.6,29.7,20.09
10.820,0.5356,-221.3,2.5191,779.2,2.0657,2.9343,-379,771,-122.86,68.57,1.300,0.380,-4.00,2.93,-100.1,23.5,20.08
10.840,0.5356,-216.1,2.5191,774.9,2.0657,2.9343,-384,737,-125.71,71.43,1.640,0.710,-4.21,2.39,-105.3,19.1,20.08
10.860,0.2677,114.8,2.5077,764.1,2.0040,3.2141,-255,794,-125.71,77.14,1.630,0.170,-4.59,1.47,-114.8,11.8,20.08
10.880,0.2677,121.5,2.5077,758.9,2.0040,3.2141,-236,745,-128.57,82.86,1.730,0.130,-4.86,0.83,-121.5,6.6,20.08
10.900,-0.0210,126.2,2.4212,729.4,2.0040,3.2141,-6,784,-128.57,82.86,0.930,0.480,-5.05,0.38,-126.2,3.0,20.08
10.920,-0.0210,124.4,2.4212,722.6,1.9082,3.4338,3,734,-128.57,88.57,0.970,0.680,-4.98,-0.47,-124.4,-3.8,20.08
10.940,-0.0210,123.2,2.4212,717.8,1.9082,3.4338,26,754,-128.57,94.29,0.710,0.170,-4.93,-1.07,-123.2,-8.6,20.07
10.960,-0.2409,103.0,2.2415,656.5,1.7310,3.6600,69,714,-125.71,97.14,0.730,0.070,-4.12,-1.99,-103.0,-15.9,20.08
10.980,-0.2409,88.9,2.2415,651.4,1.7310,3.6600,88,743,-125.71,102.86,0.780,0.570,-3.56,-2.64,-88.9,-21.1,20.08
11.000,-0.3627,79.0,1.9960,574.1,1.7310,3.6600,95,642,-125.71,105.71,0.860,0.730,-3.16,-3.09,-79.0,-24.7,20.08
11.020,-0.3627,76.3,1.9960,568.9,3.5951,3.1443,96,659,-125.71,108.57,0.950,0.460,-3.05,-3.74,-76.3,-29.9,20.35
11.040,-0.3627,74.4,1.9960,565.3,3.5951,3.1443,99,583,-125.71,114.29,1.020,0.050,-2.98,-4.20,-74.4,-33.6,20.09
11.060,-0.1376,84.8,1.7271,481.5,3.3217,3.3228,99,562,-125.71,114.29,1.070,0.330,-3.39,-4.58,-84.8,-36.7,20.11
11.080,-0.1376,92.1,1.7271,479.3,3.3217,3.3228,82,553,-122.86,120.00,1.020,0.630,-3.68,-4.85,-92.1,-38.8,20.08
11.100,0.1932,97.2,1.5005,409.8,3.3217,3.3228,80,496,-122.86,122.86,0.920,0.810,-3.89,-5.04,-97.2,-40.3,20.07
11.120,0.1932,123.4,1.5005,409.8,3.0186,3.4501,69,492,-122.86,125.71,0.790,0.590,-4.94,-5.04,-123.4,-40.3,20.07
11.140,0.1932,141.8,1.5005,409.8,3.0186,3.4501,46,413,-122.86,128.57,0.610,0.110,-5.67,-5.04,-141.8,-40.3,20.09
11.160,0.1820,156.3,1.2701,341.3,2.6870,3.5481,59,408,-122.86,128.57,0.420,0.040,-6.25,-4.97,-156.3,-39.8,20.08
11.180,0.1820,166.5,1.2701,341.6,2.6870,3.5481,83,439,-122.86,131.43,0.010,0.270,-6.66,-4.92,-166.5,-39.4,20.08
11.200,0.0613,173.6,1.0891,287.6,2.6870,3.5481,102,346,-120.00,134.29,0.140,0.460,-6.94,-4.89,-173.6,-39.1,20.08
11.220,0.0613,169.4,1.0891,292.1,2.3084,3.6046,116,383,-120.00,137.14,0.020,0.600,-6.78,-4.33,-169.4,-34.6,20.09
11.240,0.0613,166.4,1.0891,295.2,2.3084,3.6046,194,310,-120.00,140.00,0.020,0.800,-6.66,-3.94,-166.4,-31.5,20.08
11.260,-0.0910,162.6,0.9589,-28.5,1.8999,3.6381,192,288,-120.00,140.00,0.020,0.740,-6.51,-3.56,-162.6,-28.5,20.10
11.280,-0.0910,160.0,0.9589,-26.4,1.8999,3.6381,175,336,-117.14,142.86,0.100,0.530,-6.40,-3.30,-160.0,-26.4,20.08
11.300,-0.3556,158.2,0.8563,-24.9,1.8999,3.6381,195,40,-117.14,142.86,0.010,0.190,-6.33,-3.11,-158.2,-24.9,20.09
11.320,-0.3556,163.6,0.8563,-20.4,1.4328,3.6479,198,35,-114.29,142.86,0.070,0.010,-6.54,-2.55,-163.6,-20.4,20.08
11.340,-0.3556,167.4,0.8563,-17.2,1.4328,3.6479,174,4,-114.29,142.86,0.200,0.020,-6.70,-2.15,-167.4,-17.2,20.08
11.360,-0.6902,599.3,0.8184,-13.4,0.9035,3.6479,164,2,-114.29,142.86,0.270,0.010,-7.41,-1.68,-185.2,-13.4,20.08
11.380,-0.6902,611.7,0.8184,-10.7,0.9035,3.6479,177,0,-111.43,142.86,0.450,0.000,-7.90,-1.34,-197.6,-10.7,20.08
11.400,-1.1247,881.1,0.8181,-8.9,0.9035,3.6479,530,0,-108.57,142.86,0.210,0.010,-8.25,-1.11,-206.3,-8.9,20.08
11.420,-1.1247,894.8,0.8181,-4.3,0.3393,3.6169,427,-1,-108.57,142.86,0.370,0.010,-8.80,-0.54,-219.9,-4.3,20.08
11.440,-1.1247,904.3,0.8181,-1.1,0.3393,3.6169,723,0,-102.86,142.86,0.310,0.010,-9.18,-0.14,-229.5,-1.1,20.08
11.460,-1.5579,1149.1,0.8470,-0.5,-0.2804,3.5492,748,0,-100.00,142.86,0.650,0.020,-8.57,-0.07,-214.4,-0.5,20.08
11.480,-1.5579,1138.5,0.8470,-0.1,-0.2804,3.5492,803,0,-91.43,142.86,0.360,0.020,-8.15,-0.01,-203.8,-0.1,20.08
11.500,-1.9064,1340.2,0.8424,0.2,-0.2804,3.5492,1013,0,-88.57,142.86,0.420,0.010,-7.85,0.02,-196.4,0.2,20.10
11.520,-1.9064,1316.5,0.8424,-2.3,-0.9508,3.4532,1007,0,-82.86,142.86,0.990,0.010,-6.91,-0.28,-172.7,-2.3,20.07
11.540,-1.9064,1300.0,0.8424,-4.0,-0.9508,3.4532,1223,0,-71.43,142.86,1.150,0.020,-6.25,-0.50,-156.1,-4.0,20.07
11.560,-2.0563,1334.7,0.7692,-8.2,-1.6338,3.2666,1212,0,-71.43,142.86,1.030,0.030,-4.04,-1.02,-100.9,-8.2,20.11
11.580,-2.0563,1296.0,0.7692,-11.1,-1.6338,3.2666,1272,0,-60.00,142.86,1.380,0.030,-2.49,-1.39,-62.2,-11.1,20.08
11.600,-1.9377,1197.8,0.6343,-13.1,-1.6338,3.2666,1326,0,-54.29,142.86,0.630,0.050,-1.41,-1.64,-35.2,-13.1,20.09
11.620,-1.9377,1159.6,0.6343,-17.3,-2.4166,3.5687,1307,-1,-45.71,142.86,0.990,0.070,0.12,-2.16,3.1,-17.3,20.07
11.640,-1.9377,1132.8,0.6343,-20.1,-2.4166,3.5687,1236,-1,-37.14,142.86,0.420,0.090,1.19,-2.52,29.8,-20.1,20.08
11.660,-1.7437,1004.4,0.4420,-25.1,-2.9969,3.2294,1212,-3,-34.29,142.86,0.550,0.120,1.68,-3.14,41.9,-25.1,20.09
11.680,-1.7437,995.9,0.4420,-28.6,-2.9969,3.2294,1190,-4,-22.86,142.86,0.620,0.040,2.01,-3.57,50.3,-28.6,20.08
11.700,-1.6546,936.6,0.2085,-31.0,-2.9969,3.2294,1036,-6,-20.00,142.86,0.120,0.190,2.25,-3.88,56.2,-31.0,20.07
11.720,-1.6546,956.8,0.2085,-33.3,-3.5360,2.8980,1008,-6,-14.29,142.86,0.650,0.220,1.44,-4.16,36.0,-33.3,20.07
11.740,-1.6546,971.0,0.2085,-34.8,-3.5360,2.8980,887,-8,-5.71,142.86,0.820,0.260,0.87,-4.35,21.8,-34.8,20.09
11.760,-1.7035,1022.8,-0.0456,-38.3,-3.8807,2.4730,892,-10,-5.71,142.86,0.820,0.280,-0.03,-4.79,-0.7,-38.3,20.07
11.780,-1.7035,1038.5,-0.0456,-40.8,-3.8807,2.4730,914,-10,2.86,142.86,1.510,0.320,-0.66,-5.10,-16.4,-40.8,20.08
11.800,-1.7601,1083.5,-0.3653,-42.5,-3.8807,2.4730,952,-14,8.57,142.86,1.930,0.350,-1.10,-5.32,-27.4,-42.5,20.08
11.820,-1.7601,1066.9,-0.3653,-46.4,-4.1928,2.0702,968,-17,11.43,142.86,1.550,0.360,-0.43,-5.80,-10.8,-46.4,20.09
11.840,-1.7601,1055.2,-0.3653,-49.1,-4.1928,2.0702,1039,-21,22.86,142.86,2.050,0.370,0.03,-6.14,0.8,-49.1,20.07
11.860,-1.6474,954.3,-0.7076,-51.9,-4.4054,1.7969,1025,-25,22.86,142.86,2.060,0.390,1.37,-6.48,34.1,-51.9,20.09
11.880,-1.6474,931.0,-0.7076,-53.8,-4.4054,1.7969,1049,-39,31.43,142.86,1.760,0.360,2.30,-6.72,57.5,-53.8,20.08
11.900,-1.3625,743.7,-1.0860,-380.9,-4.4054,1.7969,970,-50,37.14,140.00,2.160,0.310,2.95,-6.89,73.8,-55.1,20.09
11.920,-1.3625,709.6,-1.0860,-382.6,-4.5271,1.5256,951,-59,42.86,140.00,2.140,0.230,4.32,-7.10,107.9,-56.8,20.08
11.940,-1.3625,685.8,-1.0860,-383.8,-4.5271,1.5256,790,-331,48.57,137.14,1.510,0.180,5.27,-7.26,131.8,-58.0,20.08
11.960,-0.9211,392.4,-1.4603,-494.3,-4.5970,1.3057,730,-324,48.57,137.14,1.410,0.020,6.41,-7.03,160.2,-56.2,20.09
11.980,-0.9211,372.5,-1.4603,-493.0,-4.5970,1.3057,697,-306,54.29,134.29,1.910,0.000,7.21,-6.87,180.1,-54.9,20.07
12.000,-0.4397,-194.1,-1.7831,-588.9,-4.5970,1.3057,481,-484,57.14,131.43,1.730,0.460,7.76,-6.75,194.1,-54.0,20.09
12.020,-0.4397,-199.6,-1.7831,-586.7,-4.4824,1.1267,431,-459,60.00,128.57,1.440,0.650,7.99,-6.47,199.6,-51.8,20.11
12.040,-0.4397,-203.5,-1.7831,-585.1,-4.4824,1.1267,-12,-539,60.00,125.71,0.500,0.750,8.14,-6.28,203.5,-50.2,20.07
12.060,-0.0270,-179.4,-2.0482,-658.2,-4.1622,0.9427,-21,-513,60.00,122.86,0.360,0.690,7.18,-5.47,179.4,-43.7,20.09
12.080,-0.0270,-162.5,-2.0482,-653.7,-4.1622,0.9427,-118,-579,60.00,120.00,0.350,0.250,6.50,-4.90,162.5,-39.2,20.08
12.100,0.2324,-150.7,-2.1947,-694.5,-4.1622,0.9427,-137,-633,57.14,117.14,0.580,0.180,6.03,-4.51,150.7,-36.0,20.07
12.120,0.2324,-138.2,-2.1947,-687.1,-3.7696,0.8210,-150,-645,57.14,114.29,0.730,0.560,5.53,-3.59,138.2,-28.7,20.07
12.140,0.2324,-129.5,-2.1947,-682.0,-3.7696,0.8210,-185,-673,57.14,108.57,1.140,0.730,5.18,-2.95,129.5,-23.6,20.06
12.160,0.4558,-140.2,-2.2413,-687.0,-3.3341,0.7318,-165,-681,54.29,105.71,1.410,0.450,5.61,-1.83,140.2,-14.6,20.09
12.180,0.4558,-147.6,-2.2413,-680.8,-3.3341,0.7318,-152,-651,54.29,100.00,1.370,0.160,5.91,-1.05,147.6,-8.4,20.08
12.200,0.5420,-478.0,-2.2094,-666.8,-3.3341,0.7318,-144,-687,54.29,97.14,1.350,0.440,6.11,-0.50,152.9,-4.0,20.10
12.220,0.5420,-511.9,-2.2094,-654.8,-2.7708,0.6812,-133,-669,51.43,94.29,1.260,0.780,7.47,0.99,186.7,8.0,20.07
12.240,0.5420,-535.6,-2.2094,-646.5,-2.7708,0.6812,-342,-684,48.57,88.57,0.240,0.610,8.42,2.04,210.4,16.3,20.07
12.260,0.1375,-243.0,-2.1213,-608.6,-2.1967,0.6518,-411,-678,48.57,85.71,0.070,0.100,9.72,3.48,243.0,27.8,20.09
12.280,0.1375,-265.8,-2.1213,-600.6,-2.1967,0.6518,-446,-640,45.71,80.00,0.160,0.120,10.63,4.48,265.8,35.8,20.08
12.300,0.7382,-724.7,-1.7759,-491.3,-2.1967,0.6518,-169,-653,45.71,77.14,0.210,0.520,11.27,5.18,281.7,41.5,20.08
12.320,0.7382,-725.8,-1.7759,-486.8,-1.4864,0.6014,-252,-599,42.86,74.29,0.070,0.680,11.31,5.74,282.8,46.0,20.07
12.340,0.7382,-726.5,-1.7759,-483.7,-1.4864,0.6014,-630,-508,37.14,71.43,0.040,0.450,11.34,6.14,283.6,49.1,20.06
12.360,1.2797,-1036.9,-1.4291,-378.5,-0.7814,0.6575,-632,-526,37.14,68.57,0.290,0.050,10.76,6.28,269.0,50.2,20.09
12.380,1.2797,-1026.7,-1.4291,-377.7,-0.7814,0.6575,-702,-482,31.43,65.71,0.070,0.020,10.35,6.37,258.8,51.0,20.07
12.400,1.7152,-1280.8,-1.1185,-284.0,-0.7814,0.6575,-981,-382,25.71,62.86,0.490,0.240,10.07,6.44,251.7,51.5,20.07
12.420,1.7152,-1264.9,-1.1185,-286.6,-0.0352,0.6616,-958,-389,20.00,62.86,0.030,0.500,9.43,6.12,235.8,49.0,20.06
12.440,1.7152,-1253.7,-1.1185,-288.4,-0.0352,0.6616,-1204,-327,11.43,60.00,0.100,0.640,8.98,5.90,224.6,47.2,20.07
12.460,2.0838,-1457.0,-0.8654,43.5,0.7192,0.7566,-1175,-290,8.57,57.14,0.430,0.650,8.27,5.44,206.8,43.5,20.09
12.480,2.0838,-1444.5,-0.8654,40.9,0.7192,0.7566,-1181,-305,0.00,57.14,0.070,0.600,7.77,5.11,194.2,40.9,20.07
12.500,2.3910,-1620.1,-0.6611,39.1,0.7192,0.7566,-1420,-5,-8.57,57.14,0.600,0.230,7.42,4.89,185.5,39.1,20.09
12.520,2.3910,-1606.4,-0.6611,34.6,1.5002,0.8643,-1382,-1,-14.29,57.14,0.250,0.310,6.87,4.33,171.8,34.6,20.07
12.540,2.3910,-1596.8,-0.6611,31.5,1.5002,0.8643,-1486,3,-28.57,57.14,1.060,0.300,6.49,3.94,162.2,31.5,20.07
12.560,2.6204,-1703.4,-0.5312,28.0,2.2393,1.0247,-1471,2,-31.43,57.14,1.060,0.270,5.25,3.49,131.2,28.0,20.09
12.580,2.6204,-1681.7,-0.5312,25.5,2.2393,1.0247,-1523,5,-42.86,57.14,1.420,0.160,4.38,3.18,109.5,25.5,20.08
12.600,2.6581,-1689.1,-0.4041,23.7,2.2393,1.0247,-1603,4,-51.43,57.14,1.320,0.220,3.77,2.97,94.2,23.7,20.08
12.620,2.6581,-1643.2,-0.4041,23.6,2.9385,1.2599,-1622,5,-60.00,57.14,1.690,0.200,1.93,2.95,48.3,23.6,20.08
12.640,2.6581,-1611.1,-0.4041,23.5,2.9385,1.2599,-1652,6,-74.29,57.14,1.560,0.170,0.65,2.94,16.2,23.5,20.07
12.660,2.4708,-1443.5,-0.2595,25.9,3.5944,1.5839,-1618,8,-77.14,57.14,1.880,0.160,-1.56,3.23,-39.0,25.9,20.09
12.680,2.4708,-1404.8,-0.2595,27.5,3.5944,1.5839,-1622,12,-88.57,57.14,1.400,0.160,-3.11,3.44,-77.7,27.5,20.07
12.700,2.0850,-1146.3,-0.0117,28.6,3.5944,1.5839,-1519,13,-97.14,57.14,1.430,0.150,-4.19,3.58,-104.7,28.6,20.09
12.720,2.0850,-1118.9,-0.0117,38.6,4.1647,1.9070,-1482,12,-102.86,57.14,0.700,0.020,-5.28,4.82,-132.1,38.6,20.09
12.740,2.0850,-1099.8,-0.0117,45.5,4.1647,1.9070,-1239,12,-114.29,57.14,0.790,0.110,-6.05,5.69,-151.2,45.5,20.07
12.760,1.7222,-898.9,0.4129,56.3,4.5968,2.2676,-1202,16,-117.14,57.14,0.290,0.060,-5.37,7.04,-134.4,56.3,20.09
12.780,1.7222,-910.7,0.4129,63.9,4.5968,2.2676,-1118,19,-125.71,57.14,0.720,0.030,-4.90,7.98,-122.6,63.9,20.07
12.800,1.5470,-813.8,0.9040,69.1,4.5968,2.2676,-937,29,-131.43,57.14,1.100,0.000,-4.57,8.64,-114.4,69.1,20.08
12.820,1.5470,-836.4,0.9040,70.2,4.8678,2.6107,-905,33,-134.29,57.14,0.770,0.010,-3.67,8.77,-91.8,70.2,20.07
12.840,1.5470,-852.2,0.9040,70.9,4.8678,2.6107,-803,47,-142.86,57.14,1.440,0.020,-3.04,8.86,-76.0,70.9,20.07
12.860,1.4717,-824.8,1.3235,463.8,5.0235,2.9837,-779,54,-142.86,57.14,2.150,0.000,-2.33,8.35,-58.2,66.8,20.10
12.880,1.4717,-837.2,1.3235,461.0,5.0235,2.9837,-814,87,-151.43,57.14,2.160,0.110,-1.83,7.99,-45.8,63.9,20.08
12.900,1.3637,-781.1,1.6580,559.3,5.0235,2.9837,-801,436,-154.29,60.00,1.700,0.080,-1.48,7.74,-37.1,61.9,20.08
12.920,1.3637,-764.6,1.6580,555.0,5.0921,3.3008,-798,372,-157.14,62.86,2.130,0.020,-2.15,7.20,-53.7,57.6,20.09
12.940,1.3637,-753.0,1.6580,552.0,5.0921,3.3008,-781,534,-165.71,65.71,2.450,0.320,-2.61,6.82,-65.3,54.6,20.07
12.960,1.1149,-570.4,1.9146,622.0,5.0365,3.5319,-735,516,-165.71,68.57,2.040,0.530,-3.94,5.95,-98.6,47.6,20.09
12.980,1.1149,-547.0,1.9146,617.1,5.0365,3.5319,-738,518,-171.43,71.43,1.980,0.670,-4.87,5.34,-121.9,42.7,20.08
13.000,0.6893,-275.4,2.0876,665.6,5.0365,3.5319,-597,622,-174.29,74.29,2.340,0.240,-5.53,4.91,-138.2,39.3,20.09
13.020,0.6893,-235.5,2.0876,660.0,4.7970,3.7188,-558,577,-177.14,77.14,2.630,0.100,-7.13,4.21,-178.1,33.7,20.09
13.040,0.6893,-207.5,2.0876,656.1,4.7970,3.7188,-341,668,-180.00,82.86,2.400,0.300,-8.24,3.72,-206.1,29.8,20.07
13.060,0.0704,245.8,2.1877,679.8,4.3793,3.8342,-309,654,-182.86,85.71,1.860,0.550,-9.83,2.94,-245.8,23.5,20.10
13.080,0.0704,273.6,2.1877,675.5,4.3793,3.8342,-260,635,-182.86,88.57,1.660,0.650,-10.95,2.39,-273.6,19.1,20.07
13.100,-0.6465,681.0,2.2040,677.3,4.3793,3.8342,65,701,-182.86,94.29,0.640,0.170,-11.72,2.01,-293.1,16.1,20.03
13.120,-0.6465,694.6,2.2040,670.6,3.8029,3.9477,104,658,-182.86,97.14,0.360,0.000,-12.27,1.17,-306.7,9.4,20.07
13.140,-0.6465,704.1,2.2040,665.9,3.8029,3.9477,434,689,-180.00,102.86,0.070,0.500,-12.65,0.59,-316.3,4.7,20.07
13.160,-1.3060,1078.0,2.1457,641.3,3.1007,4.0451,481,668,-177.14,102.86,0.250,0.690,-11.78,-0.29,-294.4,-2.4,20.09
13.180,-1.3060,1062.7,2.1457,636.4,3.1007,4.0451,567,665,-174.29,108.57,0.080,0.530,-11.16,-0.91,-279.1,-7.3,20.07
13.200,-1.8485,1377.5,1.9596,577.1,3.1007,4.0451,982,631,-168.57,111.43,0.510,0.030,-10.74,-1.34,-268.4,-10.7,20.09
13.220,-1.8485,1338.9,1.9596,571.8,2.3080,4.2139,934,624,-162.86,114.29,0.480,0.210,-9.19,-2.01,-229.8,-16.1,20.09
13.240,-1.8485,1311.9,1.9596,568.0,2.3080,4.2139,1251,566,-154.29,120.00,0.200,0.640,-8.11,-2.48,-202.9,-19.9,20.08
13.260,-2.2087,1476.4,1.6802,478.3,1.4938,4.3484,1268,561,-151.43,122.86,0.570,0.910,-6.05,-3.22,-151.2,-25.7,20.09
13.280,-2.2087,1440.3,1.6802,474.2,1.4938,4.3484,1321,598,-140.00,125.71,0.070,0.510,-4.60,-3.73,-115.1,-29.8,20.09
13.300,-2.3285,1486.9,1.3762,380.2,1.4938,4.3484,1526,470,-134.29,128.57,0.250,0.030,-3.59,-4.09,-89.8,-32.7,20.08
13.320,-2.3285,1462.5,1.3762,377.1,0.6479,4.4601,1450,470,-125.71,131.43,0.110,0.210,-2.62,-4.47,-65.4,-35.8,20.11
13.340,-2.3285,1445.4,1.3762,374.9,0.6479,4.4601,1459,386,-114.29,134.29,0.090,0.380,-1.93,-4.74,-48.3,-37.9,20.08
13.360,-2.4028,1485.6,1.0588,277.1,-0.1486,4.4816,1441,428,-108.57,134.29,0.110,0.610,-1.75,-5.07,-43.9,-40.5,20.08
13.380,-2.4028,1482.5,1.0588,275.3,-0.1486,4.4816,1387,377,-100.00,137.14,0.120,0.780,-1.63,-5.29,-40.8,-42.3,20.08
13.400,-2.4982,1537.5,0.7438,-43.6,-0.1486,4.4816,1449,270,-91.43,140.00,0.210,0.660,-1.54,-5.45,-38.6,-43.6,20.07
13.420,-2.4982,1534.3,0.7438,-42.6,-0.8605,4.4504,1435,314,-85.71,140.00,0.100,0.610,-1.42,-5.33,-35.4,-42.6,20.07
13.440,-2.4982,1532.1,0.7438,-41.9,-0.8605,4.4504,1497,38,-71.43,142.86,0.290,0.170,-1.33,-5.24,-33.2,-41.9,20.07
13.460,-2.5984,1600.7,0.4923,-37.4,-1.4989,4.3566,1484,18,-68.57,142.86,0.330,0.140,-1.67,-4.67,-41.7,-37.4,20.09
13.480,-2.5984,1606.7,0.4923,-34.2,-1.4989,4.3566,1483,0,-57.14,142.86,0.540,0.090,-1.91,-4.28,-47.7,-34.2,20.09
13.500,-2.7258,1687.3,0.3067,-32.0,-1.4989,4.3566,1511,-2,-48.57,142.86,0.840,0.080,-2.07,-4.00,-51.8,-32.0,20.07
13.520,-2.7258,1684.3,0.3067,-28.9,-2.0207,4.2040,1521,-3,-42.86,142.86,1.320,0.050,-1.95,-3.61,-48.9,-28.9,20.08
13.540,-2.7258,1682.3,0.3067,-26.6,-2.0207,4.2040,1592,-7,-28.57,142.86,1.770,0.020,-1.87,-3.33,-46.8,-26.6,20.07
13.560,-2.7692,1675.8,0.1678,-25.1,-2.4886,3.9848,1608,-5,-22.86,142.86,2.000,0.000,-0.57,-3.14,-14.3,-25.1,20.08
13.580,-2.7692,1653.1,0.1678,-24.0,-2.4886,3.9848,1629,-5,-11.43,142.86,2.100,0.020,0.34,-3.00,8.5,-24.0,20.07
13.600,-2.5693,1517.2,-0.0062,-23.3,-2.4886,3.9848,1637,-6,-2.86,140.00,1.830,0.050,0.98,-2.91,24.4,-23.3,20.07
13.620,-2.5693,1467.4,-0.0062,-26.5,-2.9252,3.7088,1641,-9,5.71,140.00,2.080,0.060,2.97,-3.31,74.1,-26.5,20.09
13.640,-2.5693,1432.6,-0.0062,-28.7,-2.9252,3.7088,1546,-8,17.14,140.00,1.690,0.080,4.36,-3.59,109.0,-28.7,20.07
13.660,-2.1331,1125.5,-0.2532,-32.2,-3.3477,3.4176,1491,-12,22.86,140.00,1.850,0.100,6.17,-4.03,154.3,-32.2,20.09
13.680,-2.1331,1093.8,-0.2532,-34.6,-3.3477,3.4176,1487,-13,34.29,140.00,1.190,0.040,7.44,-4.33,186.1,-34.6,20.09
13.700,-1.6403,775.9,-0.5308,-36.3,-3.3477,3.4176,1237,-20,40.00,140.00,1.140,0.110,8.33,-4.54,208.3,-36.3,20.07
13.720,-1.6403,780.4,-0.5308,-39.9,-3.6994,3.0993,1185,-20,45.71,140.00,0.740,0.110,8.15,-4.99,203.7,-39.9,20.10
13.740,-1.6403,783.6,-0.5308,-42.5,-3.6994,3.0993,868,-26,51.43,140.00,0.480,0.110,8.02,-5.31,200.5,-42.5,20.09
13.760,-1.3394,654.9,-0.8472,-44.2,-4.0152,2.8136,841,-27,54.29,140.00,1.060,0.100,5.95,-5.53,148.8,-44.2,20.10
13.780,-1.3394,691.1,-0.8472,-45.5,-4.0152,2.8136,786,-36,60.00,140.00,1.080,0.080,4.50,-5.68,112.5,-45.5,20.10
13.800,-1.3326,712.4,-1.1595,-394.2,-4.0152,2.8136,658,-46,62.86,140.00,0.820,0.030,3.49,-5.79,87.2,-46.3,20.07
13.820,-1.3326,757.9,-1.1595,-395.3,-4.2885,2.4978,649,-53,65.71,140.00,1.270,0.020,1.67,-5.93,41.7,-47.5,20.09
13.840,-1.3326,789.7,-1.1595,-396.1,-4.2885,2.4978,646,-315,71.43,137.14,2.140,0.060,0.40,-6.03,9.9,-48.3,20.07
13.860,-1.4778,904.1,-1.4661,-487.6,-4.5037,2.2701,721,-351,74.29,137.14,2.320,0.080,-0.70,-5.97,-17.4,-47.8,20.10
13.880,-1.4778,923.2,-1.4661,-487.2,-4.5037,2.2701,745,-341,80.00,134.29,1.960,0.170,-1.46,-5.92,-36.5,-47.4,20.06
