t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,roll_rate_dps,pitch_rate_dps,dt_ms
8.120,-2.0756,1689.6,1.1632,478.7,-5.7415,-0.2168,1568,373,120.00,-222.86,2.090,0.040,-1.45,0.90,20.08
8.140,-2.0756,1689.6,1.1632,478.7,-5.7415,-0.2168,1591,404,131.43,-220.00,2.110,0.150,-1.45,0.90,20.08
8.160,-2.1097,1716.9,1.1916,490.1,-5.7415,-0.2168,1652,466,137.14,-217.14,2.020,0.360,-1.45,0.90,20.07
8.180,-2.1097,1676.6,1.1916,485.1,-6.2443,-0.1743,1650,482,148.57,-214.29,2.260,0.650,0.56,0.56,20.07
8.200,-2.1097,1676.6,1.1916,485.1,-6.2443,-0.1743,1686,478,157.14,-211.43,1.990,0.910,0.56,0.56,20.07
8.220,-2.0392,1579.9,1.1880,476.9,-6.6994,-0.0772,1662,493,165.71,-208.57,2.540,0.600,2.57,0.11,20.08
8.240,-2.0392,1579.9,1.1880,476.9,-6.6994,-0.0772,1658,475,177.14,-205.71,2.130,0.000,2.57,0.11,20.07
8.260,-1.8846,1456.2,1.1485,461.1,-6.6994,-0.0772,1573,472,182.86,-205.71,2.680,0.100,2.57,0.11,20.07
8.280,-1.8846,1424.9,1.1485,442.6,-7.1101,0.0814,1589,463,194.29,-200.00,2.200,0.250,4.14,-1.12,20.07
8.300,-1.8846,1424.9,1.1485,442.6,-7.1101,0.0814,1478,500,202.86,-197.14,2.590,0.580,4.14,-1.12,20.07
8.320,-1.6596,1227.0,1.0719,396.9,-7.4034,0.2197,1444,429,211.43,-197.14,2.240,0.770,5.04,-2.13,20.07
8.340,-1.6596,1227.0,1.0719,396.9,-7.4034,0.2197,1444,420,220.00,-194.29,2.760,0.650,5.04,-2.13,20.08
8.360,-1.3944,1014.8,0.9666,-31.9,-7.4034,0.2197,1269,426,225.71,-191.43,2.080,0.230,5.04,-2.13,20.07
8.380,-1.3944,1003.6,0.9666,-21.8,-7.6199,0.3546,1262,428,234.29,-188.57,2.630,0.060,5.60,-1.45,20.07
8.400,-1.3944,1003.6,0.9666,-21.8,-7.6199,0.3546,1066,47,240.00,-188.57,2.030,0.180,5.60,-1.45,20.07
8.420,-1.1058,770.5,0.8514,-30.2,-7.6919,0.4870,1035,10,245.71,-188.57,2.370,0.230,5.71,-2.01,20.07
8.440,-1.1058,770.5,0.8514,-30.2,-7.6919,0.4870,1033,1,254.29,-188.57,2.590,0.180,5.71,-2.01,20.07
8.460,-0.8243,545.3,0.7349,-30.2,-7.6919,0.4870,805,-1,257.14,-188.57,1.900,0.210,5.71,-2.01,20.07
8.480,-0.8243,545.3,0.7349,-25.2,-7.6766,0.6210,781,-3,262.86,-188.57,1.970,0.260,5.71,-1.68,20.07
8.500,-0.8243,545.3,0.7349,-25.2,-7.6766,0.6210,615,-2,265.71,-188.57,2.540,0.140,5.71,-1.68,20.07
8.520,-0.5484,340.3,0.6532,-13.4,-7.6201,0.6550,586,-2,268.57,-188.57,2.660,0.300,4.92,-0.90,20.08
8.540,-0.5484,340.3,0.6532,-13.4,-7.6201,0.6550,548,-4,271.43,-188.57,2.310,0.340,4.92,-0.90,20.08
8.560,-0.7656,514.0,0.5958,-13.4,-7.6201,0.6550,402,0,274.29,-188.57,1.750,0.350,4.92,-0.90,20.07
8.580,-0.7656,523.0,0.5958,-10.1,-7.5277,0.5991,372,-2,277.14,-188.57,1.870,0.360,4.48,-0.67,20.08
8.600,-0.7656,523.0,0.5958,-10.1,-7.5277,0.5991,498,-2,280.00,-188.57,2.320,0.380,4.48,-0.67,20.07
8.620,-1.0439,761.2,0.5638,-11.8,-7.4297,0.5972,513,0,282.86,-188.57,2.700,0.400,3.69,-0.78,20.07
8.640,-1.0439,761.2,0.5638,-11.8,-7.4297,0.5972,521,-1,285.71,-188.57,2.810,0.400,3.69,-0.78,20.07
8.660,-1.1644,857.7,0.5229,-11.8,-7.4297,0.5972,760,-2,288.57,-188.57,2.570,0.410,3.69,-0.78,20.07
8.680,-1.1644,866.6,0.5229,-20.1,-7.3301,0.5523,727,-2,294.29,-188.57,2.080,0.150,3.25,-1.34,20.08
8.700,-1.1644,866.6,0.5229,-20.1,-7.3301,0.5523,813,-2,297.14,-188.57,2.440,0.450,3.25,-1.34,20.08
8.720,-1.1746,877.0,0.4579,-16.8,-7.1855,0.5533,834,-6,302.86,-188.57,2.990,0.500,3.13,-1.12,20.07
8.740,-1.1746,877.0,0.4579,-16.8,-7.1855,0.5533,868,-6,308.57,-188.57,2.410,0.520,3.13,-1.12,20.08
8.760,-1.0859,806.0,0.3952,-16.8,-7.1855,0.5533,878,-4,311.43,-188.57,2.190,0.560,3.13,-1.12,20.07
8.780,-1.0859,806.0,0.3952,-15.1,-8.1303,0.8335,872,-6,317.14,-188.57,2.880,0.570,3.13,-1.01,20.08
8.800,-1.0859,806.0,0.3952,-15.1,-8.1303,0.8335,810,-6,322.86,-188.57,2.960,0.590,3.13,-1.01,20.08
8.820,-0.9352,656.4,0.3426,-11.8,-7.8491,0.8364,788,-5,325.71,-188.57,2.450,0.600,4.59,-0.78,20.08
8.840,-0.9352,656.4,0.3426,-11.8,-7.8491,0.8364,807,-6,331.43,-188.57,2.810,0.600,4.59,-0.78,20.09
8.860,-0.7063,473.3,0.2883,-11.8,-7.8491,0.8364,681,-2,334.29,-188.57,3.190,0.610,4.59,-0.78,20.08
8.880,-0.7063,442.0,0.2883,-5.0,-7.5681,0.8385,689,-5,340.00,-188.57,3.160,0.490,6.15,-0.34,20.07
8.900,-0.7063,442.0,0.2883,-5.0,-7.5681,0.8385,527,-3,342.86,-188.57,2.510,0.630,6.15,-0.34,20.07
8.920,-0.3799,-152.2,0.2426,-8.4,-7.2343,0.7907,470,-1,342.86,-188.57,2.510,0.630,7.61,-0.56,20.08
8.940,-0.3799,-152.2,0.2426,-8.4,-7.2343,0.7907,456,-1,348.57,-188.57,2.780,0.630,7.61,-0.56,20.07
8.960,0.0270,-152.2,0.1816,-8.4,-7.2343,0.7907,-17,-3,345.71,-188.57,2.020,0.640,7.61,-0.56,20.08
8.980,0.0270,-172.3,0.1816,-10.1,-6.8549,0.7966,-6,-1,345.71,-188.57,1.920,0.640,8.62,-0.67,20.08
9.000,0.0270,-172.3,0.1816,-10.1,-6.8549,0.7966,-35,-3,345.71,-188.57,1.420,0.660,8.62,-0.67,20.07
9.020,0.4327,-120.9,0.1276,-10.1,-6.4696,0.8383,-78,-2,345.71,-188.57,1.140,0.670,6.04,-0.67,20.08
9.040,0.4327,-120.9,0.1276,-10.1,-6.4696,0.8383,-122,-6,345.71,-188.57,0.930,0.680,6.04,-0.67,20.07
9.060,0.7326,-707.0,0.0706,-10.1,-6.4696,0.8383,-94,-4,345.71,-188.57,0.950,0.690,6.04,-0.67,20.07
9.080,0.7326,-698.0,0.0706,-11.8,-6.0870,0.8327,-130,-5,345.71,-188.57,1.060,0.710,5.60,-0.78,20.08
9.100,0.7326,-698.0,0.0706,-11.8,-6.0870,0.8327,-559,-7,340.00,-188.57,0.590,0.710,5.60,-0.78,20.07
9.120,1.0107,-907.1,0.0169,-10.1,-5.6129,0.8293,-596,-2,337.14,-188.57,0.560,0.710,4.92,-0.67,20.08
9.140,1.0107,-907.1,0.0169,-10.1,-5.6129,0.8293,-620,-7,334.29,-188.57,0.270,0.720,4.92,-0.67,20.08
9.160,1.2245,-1031.1,-0.0328,-3.4,-5.6129,0.8293,-813,-3,331.43,-188.57,0.790,0.730,2.57,-0.22,20.07
9.180,1.2245,-1031.1,-0.0328,-3.4,-5.1426,0.8362,-837,-5,325.71,-188.57,0.220,0.750,2.57,-0.22,20.08
9.200,1.2245,-1031.1,-0.0328,-3.4,-5.1426,0.8362,-959,-1,320.00,-188.57,0.200,0.720,2.57,-0.22,20.08
9.220,1.3141,-1058.0,-0.0606,0.0,-4.5753,0.8369,-979,0,314.29,-188.57,0.790,0.730,0.34,0.00,20.07
9.240,1.3141,-1058.0,-0.0606,0.0,-4.5753,0.8369,-1024,-2,308.57,-188.57,0.210,0.730,0.34,0.00,20.08
9.260,1.3141,-1035.6,-0.0609,6.7,-4.5753,0.8369,-1043,0,302.86,-188.57,0.240,0.740,-0.78,0.45,20.08
9.280,1.3141,-1035.6,-0.0609,6.7,-4.0101,0.8396,-1046,0,294.29,-188.57,0.820,0.730,-0.78,0.45,20.08
9.300,1.3141,-1035.6,-0.0609,6.7,-4.0101,0.8396,-1056,1,291.43,-188.57,0.240,0.740,-0.78,0.45,20.08
9.320,1.3038,-1069.9,-0.0418,10.1,-3.4031,0.8882,-1034,0,285.71,-188.57,0.510,0.710,1.34,0.67,20.08
9.340,1.3038,-1069.9,-0.0418,10.1,-3.4031,0.8882,-1032,1,277.14,-188.57,0.840,0.710,1.34,0.67,20.07
9.360,1.3935,-1175.3,-0.0272,6.7,-3.4031,0.8882,-1057,1,274.29,-188.57,0.070,0.690,3.02,0.45,20.08
9.380,1.3935,-1175.3,-0.0272,6.7,-2.8016,0.8850,-1019,2,265.71,-188.57,0.460,0.680,3.02,0.45,20.07
9.400,1.3935,-1175.3,-0.0272,6.7,-2.8016,0.8850,-1125,0,260.00,-188.57,0.420,0.670,3.02,0.45,20.07
9.420,1.5764,-1350.7,-0.0186,0.0,-2.1439,0.9288,-1099,0,254.29,-188.57,0.180,0.650,4.48,0.00,20.08
9.440,1.5764,-1350.7,-0.0186,0.0,-2.1439,0.9288,-1120,0,245.71,-188.57,0.340,0.650,4.48,0.00,20.08
9.460,1.8121,-1554.8,-0.0299,1.7,-2.1439,0.9288,-1236,-1,242.86,-188.57,0.150,0.650,5.26,0.11,20.08
9.480,1.8121,-1554.8,-0.0299,1.7,-1.4932,0.9332,-1307,0,231.43,-188.57,0.050,0.660,5.26,0.11,20.08
9.500,1.8121,-1554.8,-0.0299,1.7,-1.4932,0.9332,-1496,0,225.71,-188.57,0.040,0.640,5.26,0.11,20.07
9.520,2.0834,-1780.9,-0.0418,0.0,-0.8348,0.9778,-1463,0,217.14,-188.57,0.320,0.650,5.71,0.00,20.08
9.540,2.0834,-1780.9,-0.0418,0.0,-0.8348,0.9778,-1495,0,205.71,-188.57,0.110,0.660,5.71,0.00,20.08
9.560,2.3893,-2043.5,-0.0483,3.4,-0.8348,0.9778,-1675,0,200.00,-188.57,0.670,0.660,6.60,0.22,20.07
9.580,2.3893,-2043.5,-0.0483,3.4,-0.1339,1.0255,-1706,0,185.71,-188.57,0.150,0.650,6.60,0.22,20.08
9.600,2.3893,-2043.5,-0.0483,3.4,-0.1339,1.0255,-1997,1,177.14,-188.57,0.220,0.640,6.60,0.22,20.08
9.620,2.7309,-2328.0,-0.0562,1.7,0.5566,1.0277,-1965,0,165.71,-188.57,0.390,0.650,7.16,0.11,20.08
9.640,2.7309,-2328.0,-0.0562,1.7,0.5566,1.0277,-1982,0,151.43,-188.57,0.230,0.640,7.16,0.11,20.07
9.660,3.0725,-2608.0,-0.0642,0.0,0.5566,1.0277,-2341,0,142.86,-188.57,0.250,0.640,7.50,0.00,20.07
9.680,3.0725,-2608.0,-0.0642,0.0,1.3017,1.0717,-2261,0,128.57,-188.57,0.320,0.630,7.50,0.00,20.08
9.700,3.0725,-2608.0,-0.0642,0.0,1.3017,1.0717,-2555,0,114.29,-188.57,0.390,0.620,7.50,0.00,20.08
9.720,3.4360,-2921.1,-0.0760,0.0,2.0060,1.0770,-2460,0,97.14,-188.57,0.780,0.640,8.62,0.00,20.07
9.740,3.4360,-2921.1,-0.0760,0.0,2.0060,1.0770,-2486,-2,82.86,-188.57,1.090,0.650,8.62,0.00,20.08
9.760,3.7914,-3127.1,-0.0814,8.4,2.0060,1.0770,-2758,-1,68.57,-188.57,1.170,0.650,4.70,0.56,20.08
9.780,3.7914,-3127.1,-0.0814,8.4,2.7274,1.0714,-2796,0,51.43,-188.57,1.560,0.640,4.70,0.56,20.07
9.800,3.9468,-3251.5,-0.0777,8.4,2.7274,1.0714,-2978,1,37.14,-188.57,1.630,0.610,4.70,0.56,20.07
9.820,3.9468,-3139.6,-0.0777,10.1,3.4644,1.0905,-3057,1,17.14,-188.57,1.780,0.620,-0.90,0.67,20.08
9.840,3.9468,-3139.6,-0.0777,10.1,3.4644,1.0905,-3150,1,-2.86,-188.57,2.020,0.610,-0.90,0.67,20.07
9.860,3.8273,-2934.3,-0.0425,23.5,3.4644,1.0905,-3093,0,-17.14,-188.57,1.990,0.570,-6.38,1.57,20.08
9.880,3.8273,-2934.3,-0.0425,23.5,4.2221,1.1139,-3078,2,-37.14,-188.57,2.370,0.570,-6.38,1.57,20.07
9.900,3.4387,-2623.4,0.0352,23.5,4.2221,1.1139,-2939,5,-54.29,-188.57,2.080,0.530,-6.38,1.57,20.07
9.920,3.4387,-2513.7,0.0352,28.5,5.0220,1.0823,-2942,7,-71.43,-188.57,2.250,0.500,-11.86,1.90,20.08
9.940,3.4387,-2513.7,0.0352,28.5,5.0220,1.0823,-2676,5,-85.71,-188.57,1.910,0.070,-11.86,1.90,20.07
9.960,2.8075,-1950.6,0.1217,30.2,5.0220,1.0823,-2599,12,-100.00,-188.57,1.890,0.410,-14.77,2.01,20.07
9.980,2.8075,-1950.6,0.1217,30.2,5.7476,1.0901,-2561,10,-114.29,-188.57,1.950,0.370,-14.77,2.01,20.08
10.000,2.0676,-1358.7,0.2267,30.2,5.7476,1.0901,-2181,13,-128.57,-188.57,1.620,0.340,-14.77,2.01,20.07
10.020,2.0676,-1376.6,0.2267,40.3,6.3857,1.1330,-2081,10,-140.00,-188.57,1.280,0.320,-13.88,2.69,20.07
10.040,2.0676,-1376.6,0.2267,40.3,6.3857,1.1330,-1533,15,-148.57,-188.57,0.740,0.000,-13.88,2.69,20.07
10.060,1.4682,-1017.9,0.3417,18.5,6.3857,1.1330,-1479,16,-157.14,-188.57,1.270,0.240,-7.83,1.23,20.07
10.080,1.4682,-1017.9,0.3417,18.5,6.8692,1.1883,-1435,19,-165.71,-188.57,0.830,0.220,-7.83,1.23,20.07
10.100,1.1676,-777.4,0.4060,18.5,6.8692,1.1883,-1114,4,-171.43,-188.57,1.040,0.230,-7.83,1.23,20.07
10.120,1.1676,-875.9,0.4060,15.1,7.1625,1.2271,-1033,6,-177.14,-188.57,1.700,0.200,-2.91,1.01,20.07
10.140,1.1676,-875.9,0.4060,15.1,7.1625,1.2271,-776,11,-182.86,-188.57,1.430,0.190,-2.91,1.01,20.07
10.160,1.0957,-863.1,0.4578,3.4,7.1625,1.2271,-863,7,-185.71,-188.57,2.110,0.200,-0.67,0.22,20.07
10.180,1.0957,-863.1,0.4578,3.4,7.2472,1.3235,-861,9,-191.43,-188.57,2.590,0.180,-0.67,0.22,20.08
10.200,1.0477,-824.7,0.4926,3.4,7.2472,1.3235,-869,1,-197.14,-188.57,2.230,0.180,-0.67,0.22,20.09
10.220,1.0477,-806.8,0.4926,18.5,7.1843,1.4074,-848,0,-202.86,-188.57,1.850,0.190,-1.57,1.23,20.07
10.240,1.0477,-806.8,0.4926,18.5,7.1843,1.4074,-848,0,-205.71,-188.57,2.430,0.160,-1.57,1.23,20.07
10.260,0.9930,-763.1,0.5689,30.2,7.1843,1.4074,-818,15,-211.43,-188.57,2.610,0.140,-1.57,2.01,20.08
10.280,0.9930,-763.1,0.5689,30.2,7.0114,1.4676,-795,11,-214.29,-188.57,1.900,0.150,-1.57,2.01,20.07
10.300,0.8947,-684.4,0.6525,30.2,7.0114,1.4676,-780,22,-220.00,-188.57,1.970,0.130,-1.57,2.01,20.07
10.320,0.8947,-653.1,0.6525,23.5,6.7666,1.4975,-753,20,-222.86,-188.57,2.530,0.120,-3.13,1.57,20.07
10.340,0.8947,-653.1,0.6525,23.5,6.7666,1.4975,-713,22,-228.57,-188.57,2.390,0.100,-3.13,1.57,20.07
10.360,0.7428,-506.9,0.7139,16.8,6.7666,1.4975,-673,15,-231.43,-188.57,1.820,0.080,-4.36,1.12,20.07
10.380,0.7428,-506.9,0.7139,16.8,6.5018,1.4592,-657,15,-234.29,-188.57,1.840,0.060,-4.36,1.12,20.08
10.400,0.5355,-341.1,0.7663,16.8,6.5018,1.4592,-539,9,-237.14,-188.57,2.180,0.060,-4.36,1.12,20.08
10.420,0.5355,-325.4,0.7663,18.5,6.2453,1.3874,-534,12,-242.86,-188.57,2.580,0.040,-5.15,1.23,20.08
10.440,0.5355,-325.4,0.7663,18.5,6.2453,1.3874,-387,12,-242.86,-188.57,2.390,0.030,-5.15,1.23,20.08
10.460,0.2960,120.9,0.7989,-3.4,6.2453,1.3874,-353,14,-245.71,-188.57,2.070,0.020,-6.04,-0.22,20.09
10.480,0.2960,120.9,0.7989,-3.4,6.0211,1.3304,-350,17,-248.57,-185.71,1.810,0.010,-6.04,-0.22,20.08
10.500,0.0160,120.9,0.7749,-3.4,6.0211,1.3304,-16,2,-248.57,-185.71,0.970,0.040,-6.04,-0.22,20.08
10.520,0.0160,116.4,0.7749,0.0,5.8081,1.3184,10,0,-248.57,-185.71,0.800,0.020,-5.82,0.00,20.08
10.540,0.0160,116.4,0.7749,0.0,5.8081,1.3184,42,0,-248.57,-185.71,0.580,0.040,-5.82,0.00,20.08
10.560,-0.2130,71.6,0.7873,8.4,5.8081,1.3184,57,1,-245.71,-185.71,0.570,0.030,-3.58,0.56,20.08
10.580,-0.2130,71.6,0.7873,8.4,7.1401,1.7134,76,0,-245.71,-185.71,0.540,0.030,-3.58,0.56,20.08
10.600,-0.3523,71.6,0.8143,8.4,7.1401,1.7134,63,7,-245.71,-185.71,0.650,0.010,-3.58,0.56,20.08
10.620,-0.3523,58.2,0.8143,10.1,6.9267,1.8208,73,8,-245.71,-185.71,0.700,0.020,-2.91,0.67,20.08
10.640,-0.3523,58.2,0.8143,10.1,6.9267,1.8208,72,8,-245.71,-185.71,0.810,0.000,-2.91,0.67,20.08
10.660,-0.4511,53.7,0.8548,21.8,6.9267,1.8208,60,13,-245.71,-185.71,0.870,0.020,-2.69,1.45,20.08
10.680,-0.4511,53.7,0.8548,21.8,6.6948,1.9156,58,12,-245.71,-185.71,0.940,0.020,-2.69,1.45,20.08
10.700,-0.5026,455.8,0.9102,21.8,6.6948,1.9156,53,28,-245.71,-185.71,1.000,0.010,-2.69,1.45,20.08
10.720,-0.5026,471.5,0.9102,33.6,6.4944,1.9094,50,33,-242.86,-185.71,1.060,0.020,-3.47,2.24,20.08
10.740,-0.5026,471.5,0.9102,33.6,6.4944,1.9094,324,39,-242.86,-185.71,0.660,0.030,-3.47,2.24,20.08
10.760,-0.4220,40.3,0.8951,-1.7,6.4944,1.9094,370,44,-240.00,-185.71,0.890,0.010,-2.01,-0.11,20.08
10.780,-0.4220,40.3,0.8951,-1.7,6.2994,1.7317,342,40,-237.14,-185.71,0.190,0.000,-2.01,-0.11,20.08
10.800,-0.4252,40.3,0.8734,-1.7,6.2994,1.7317,97,5,-237.14,-185.71,0.950,0.020,-2.01,-0.11,20.10
10.820,-0.4252,2.2,0.8734,-16.8,6.1137,1.4549,108,5,-237.14,-185.71,0.890,0.030,-0.11,-1.12,20.08
10.840,-0.4252,2.2,0.8734,-16.8,6.1137,1.4549,100,0,-237.14,-185.71,1.050,0.040,-0.11,-1.12,20.08
10.860,-0.3679,13.4,0.8260,-43.6,6.1137,1.4549,57,-1,-237.14,-185.71,1.030,0.000,-0.67,-2.91,20.08
10.880,-0.3679,13.4,0.8260,-43.6,5.9411,1.0944,37,-1,-237.14,-185.71,1.050,0.010,-0.67,-2.91,20.08
10.900,-0.3405,13.4,0.7455,-43.6,5.9411,1.0944,25,-5,-237.14,-185.71,0.970,0.100,-0.67,-2.91,20.08
10.920,-0.3405,40.3,0.7455,-63.8,5.8085,0.6859,16,-9,-237.14,-185.71,0.900,0.030,-2.01,-4.25,20.07
10.940,-0.3405,40.3,0.7455,-63.8,5.8085,0.6859,4,-11,-237.14,-185.71,0.810,0.250,-2.01,-4.25,20.08
10.960,-0.4305,69.4,0.6035,-77.2,5.8085,0.6859,19,-28,-237.14,-185.71,0.700,0.340,-3.47,-5.15,20.08
10.980,-0.4305,69.4,0.6035,-77.2,5.7305,0.2894,11,-29,-234.29,-185.71,0.610,0.180,-3.47,-5.15,20.09
11.000,-0.5693,524.9,0.3689,-77.2,5.7305,0.2894,30,-54,-234.29,-185.71,0.480,0.490,-3.47,-5.15,20.32
11.020,-0.5693,500.2,0.3689,-110.8,5.6556,-0.0910,31,-73,-234.29,-185.71,0.400,0.500,-2.24,-7.39,20.08
11.040,-0.5693,500.2,0.3689,-110.8,5.6556,-0.0910,478,-74,-231.43,-188.57,0.110,0.510,-2.24,-7.39,20.08
11.060,-0.6564,522.9,0.0294,-124.2,5.6556,-0.0910,386,-99,-231.43,-188.57,0.160,0.600,0.11,-8.28,20.07
11.080,-0.6564,522.9,0.0294,-124.2,5.5716,-0.4949,444,-86,-228.57,-188.57,0.110,0.660,0.11,-8.28,20.08
11.100,-0.6222,495.6,-0.3614,-124.2,5.5716,-0.4949,498,-89,-225.71,-188.57,0.270,0.730,0.11,-8.28,20.08
11.120,-0.6222,453.0,-0.3614,-124.2,5.4319,-0.8755,526,-87,-222.86,-188.57,0.660,0.800,2.24,-8.28,20.08
11.140,-0.6222,453.0,-0.3614,-124.2,5.4319,-0.8755,537,-123,-220.00,-191.43,0.290,0.750,2.24,-8.28,20.08
11.160,-0.4598,-76.1,-0.8029,-149.4,5.4319,-0.8755,492,-112,-217.14,-191.43,0.040,0.670,3.80,-9.96,20.08
11.180,-0.4598,-76.1,-0.8029,-149.4,5.2597,-1.2418,503,-143,-214.29,-191.43,0.220,0.580,3.80,-9.96,20.08
11.200,-0.2782,-76.1,-1.2767,-660.1,5.2597,-1.2418,93,-144,-214.29,-191.43,0.890,0.420,3.80,-9.96,20.08
11.220,-0.2782,-24.6,-1.2767,-634.9,5.0724,-1.5752,13,-139,-214.29,-194.29,0.550,0.350,1.23,-8.28,20.07
11.240,-0.2782,-24.6,-1.2767,-634.9,5.0724,-1.5752,-3,-636,-214.29,-197.14,0.630,0.270,1.23,-8.28,20.08
11.260,-0.2592,40.3,-1.6632,-774.4,5.0724,-1.5752,1,-524,-214.29,-200.00,0.570,0.070,-2.01,-7.27,20.08
11.280,-0.2592,40.3,-1.6632,-774.4,4.9107,-1.9236,-2,-612,-214.29,-202.86,0.580,0.320,-2.01,-7.27,20.08
11.300,-0.3850,40.3,-2.0302,-921.2,4.9107,-1.9236,17,-722,-214.29,-208.57,0.400,0.800,-2.01,-7.27,20.08
11.320,-0.3850,82.8,-2.0302,-916.2,4.7463,-2.2293,12,-717,-214.29,-211.43,0.310,0.700,-4.14,-6.94,20.08
11.340,-0.3850,82.8,-2.0302,-916.2,4.7463,-2.2293,7,-860,-214.29,-217.14,0.200,0.160,-4.14,-6.94,20.07
11.360,-0.6191,613.9,-2.3370,-995.2,4.7463,-2.2293,44,-875,-214.29,-220.00,0.130,0.750,-5.93,-4.03,20.08
11.380,-0.6191,613.9,-2.3370,-995.2,4.5183,-2.4776,45,-875,-211.43,-225.71,0.090,0.990,-5.93,-4.03,20.08
11.400,-0.8847,826.4,-2.5353,-1074.5,4.5183,-2.4776,520,-962,-208.57,-231.43,0.390,0.520,-5.93,-4.03,20.07
11.420,-0.8847,797.3,-2.5353,-1057.8,4.2078,-2.6514,524,-973,-205.71,-237.14,0.420,0.440,-4.48,-2.91,20.08
11.440,-0.8847,797.3,-2.5353,-1057.8,4.2078,-2.6514,750,-1048,-202.86,-242.86,0.450,0.960,-4.48,-2.91,20.08
11.460,-1.0742,904.1,-2.6364,-1041.1,4.2078,-2.6514,718,-1043,-200.00,-248.57,0.020,0.290,-2.24,0.90,20.07
11.480,-1.0742,904.1,-2.6364,-1041.1,3.7979,-2.7699,724,-1056,-194.29,-254.29,0.320,0.490,-2.24,0.90,20.08
11.500,-1.1521,966.5,-2.5004,-986.7,3.7979,-2.7699,874,-1013,-188.57,-262.86,0.110,0.940,-2.24,0.90,20.08
11.520,-1.1521,930.7,-2.5004,-899.4,3.3184,-2.8978,848,-1033,-182.86,-268.57,0.360,0.190,-0.45,6.71,20.08
11.540,-1.1521,930.7,-2.5004,-899.4,3.3184,-2.8978,931,-1017,-180.00,-274.29,0.320,0.580,-0.45,6.71,20.08
11.560,-1.1182,858.8,-2.1339,-712.6,3.3184,-2.8978,901,-896,-174.29,-277.14,0.110,0.780,1.79,9.40,20.07
11.580,-1.1182,858.8,-2.1339,-712.6,2.9774,-3.0000,905,-941,-168.57,-282.86,0.400,0.200,1.79,9.40,20.07
11.600,-1.0184,778.9,-1.6440,-516.6,2.9774,-3.0000,851,-731,-162.86,-288.57,0.050,0.120,1.79,9.40,20.08
11.620,-1.0184,776.7,-1.6440,-499.8,2.6040,-3.1172,862,-755,-160.00,-291.43,0.330,0.720,1.90,10.52,20.07
11.640,-1.0184,776.7,-1.6440,-499.8,2.6040,-3.1172,779,-531,-154.29,-297.14,0.360,0.570,1.90,10.52,20.07
11.660,-0.9107,697.2,-1.1176,-290.9,2.6040,-3.1172,771,-552,-151.43,-297.14,0.280,0.200,1.57,10.41,20.08
11.680,-0.9107,697.2,-1.1176,-290.9,2.2958,-3.2044,782,-525,-145.71,-300.00,0.290,0.040,1.57,10.41,20.07
11.700,-0.8264,629.8,-0.6295,156.1,2.2958,-3.2044,689,-304,-142.86,-302.86,0.370,0.040,1.57,10.41,20.08
11.720,-0.8264,640.9,-0.6295,139.3,2.0445,-3.2279,693,-343,-137.14,-305.71,0.140,0.280,1.01,9.29,20.08
11.740,-0.8264,640.9,-0.6295,139.3,2.0445,-3.2279,611,22,-134.29,-305.71,0.210,0.070,1.01,9.29,20.08
11.760,-0.7828,612.8,-0.1976,119.2,2.0445,-3.2279,635,21,-131.43,-305.71,0.250,0.030,0.67,7.95,20.08
11.780,-0.7828,612.8,-0.1976,119.2,1.8490,-3.1884,623,45,-125.71,-305.71,0.560,0.030,0.67,7.95,20.08
11.800,-0.7526,588.6,0.1399,119.2,1.8490,-3.1884,619,56,-122.86,-305.71,0.190,0.150,0.67,7.95,20.08
11.820,-0.7526,595.4,0.1399,82.3,1.3611,-3.1420,603,56,-120.00,-305.71,0.230,0.270,0.34,5.48,20.07
11.840,-0.7526,595.4,0.1399,82.3,1.3611,-3.1420,571,78,-117.14,-302.86,0.120,0.350,0.34,5.48,20.08
11.860,-0.7183,554.5,0.3651,43.6,1.3611,-3.1420,575,77,-114.29,-302.86,0.380,0.360,1.01,2.91,20.07
11.880,-0.7183,554.5,0.3651,43.6,1.0958,-3.0822,566,97,-111.43,-302.86,0.650,0.370,1.01,2.91,20.08
11.900,-0.6743,519.3,0.4855,43.6,1.0958,-3.0822,547,50,-105.71,-302.86,0.500,0.170,1.01,2.91,20.07
11.920,-0.6743,517.0,0.4855,21.8,0.8601,-2.9261,557,47,-102.86,-302.86,0.000,0.470,1.12,1.45,20.07
11.940,-0.6743,517.0,0.4855,21.8,0.8601,-2.9261,486,45,-100.00,-302.86,0.140,0.500,1.12,1.45,20.08
11.960,-0.5960,438.8,0.5265,8.4,0.8601,-2.9261,512,21,-97.14,-302.86,0.190,0.200,1.90,0.56,20.07
11.980,-0.5960,438.8,0.5265,8.4,0.6868,-2.6859,517,21,-94.29,-302.86,0.600,0.540,1.90,0.56,20.08
12.000,-0.4823,-38.0,0.5237,8.4,0.6868,-2.6859,434,8,-91.43,-302.86,0.740,0.560,1.90,0.56,20.08
12.020,-0.4823,-51.5,0.5237,3.4,0.5912,-2.4370,428,7,-91.43,-302.86,0.620,0.560,2.57,0.22,20.08
